business_id,business_name,city,state,primary_cuisine,latitude,longitude,is_open,yelp_stars,avg_review_stars,total_reviews,reviews_per_month,total_checkins,active_checkin_days,positive_review_ratio,active_years,composite_score,performance_tier,state_performance_tier,tier_label,is_elite_merchant,is_closed
2973a8bf-cd8c-4ce6-814c-c740b07881a6,Restaurant 318,Philadelphia,TX,Thai,30.742577,-85.873283,False,2.5,2.5,0,0.0,0.0,0,,0,,1,2,Low,False,True
fd16d193-73de-4c9b-8dca-c12bba9b8663,Restaurant 325,Philadelphia,TX,Sushi,34.115856,-108.196992,True,2.5,2.5,0,0.0,0.0,0,,0,,1,2,Low,False,False
ccc32c90-a5ee-4ce1-979a-2fcd88593432,Restaurant 1260,Philadelphia,TX,Mexican,27.476203,-100.27697,True,2.0,2.0,0,0.0,0.0,0,,0,,4,2,Strong,False,False
464b3fef-f733-4d18-a81e-0959059743c4,Restaurant 334,Philadelphia,TX,Coffee & Tea,44.798722,-93.739079,True,3.5,3.5,0,0.0,0.0,0,,0,,1,2,Low,False,False
ae22d53a-67f2-43b2-85e1-5fd3a9c2c809,Restaurant 340,Philadelphia,TX,Thai,46.919373,-96.234705,False,3.0,3.0,0,0.0,0.0,0,,0,,1,2,Low,False,True
b007ff0c-84c4-44af-821f-6505a4f3d905,Restaurant 362,Philadelphia,TX,Pizza,29.93847,-114.706689,True,3.0,3.0,0,0.0,0.0,0,,0,,1,2,Low,False,False
a92eb381-5d01-48e3-8519-d03d70275a6c,Restaurant 1300,Philadelphia,TX,Chinese,26.026043,-73.833032,True,1.0,1.0,0,0.0,0.0,0,,0,,4,2,Strong,False,False
0c848203-2ee0-45af-8c90-fcaa6129acff,Restaurant 374,Philadelphia,TX,Burgers,40.951889,-73.913514,True,3.5,3.5,0,0.0,0.0,0,,0,,1,2,Low,False,False
1f91dda0-03c5-4767-9f96-1a958eb68a74,Restaurant 383,Philadelphia,TX,Italian,27.32893,-113.694724,False,2.5,2.5,0,0.0,0.0,0,,0,,1,2,Low,False,True
be05b421-a9a6-42b8-b3d8-89e3f92328c7,Restaurant 1311,Philadelphia,TX,Chinese,41.02936,-111.72108,False,3.0,3.0,0,0.0,0.0,0,,0,,4,2,Strong,False,True
3ea5d548-71f3-4a78-abed-76f1aac0e8a4,Restaurant 1317,Philadelphia,TX,Seafood,25.964492,-73.022104,False,2.5,2.5,0,0.0,0.0,0,,0,,4,2,Strong,False,True
29f0b988-affb-4093-b54e-172b2cfe1ad8,Restaurant 386,Philadelphia,TX,Coffee & Tea,31.711664,-120.493515,False,1.5,1.5,0,0.0,0.0,0,,0,,1,2,Low,False,True
fbf5f91e-7fdb-4083-9868-f3d21401c421,Restaurant 397,Philadelphia,TX,Mexican,38.999071,-86.848631,False,1.0,1.0,0,0.0,0.0,0,,0,,1,2,Low,False,True
0960d5ca-f7b4-417a-9c49-1ffedcb84d9b,Restaurant 1327,Philadelphia,TX,Burgers,39.599773,-120.120856,True,5.0,5.0,0,0.0,0.0,0,,0,,4,2,Strong,False,False
62206523-1f84-4d1e-8f16-06671e7729b8,Restaurant 401,Philadelphia,TX,Thai,32.155831,-97.12626,True,2.0,2.0,0,0.0,0.0,0,,0,,2,2,Below Average,False,False
895c6667-0fdc-4ea8-861c-daa49ac7ecc6,Restaurant 414,Philadelphia,TX,Mexican,41.679293,-94.253259,True,2.0,2.0,0,0.0,0.0,0,,0,,2,2,Below Average,False,False
5eb7097b-7001-4a14-9c1d-fd28e9a75a68,Restaurant 420,Philadelphia,TX,Pizza,34.975363,-101.382465,False,4.0,4.0,0,0.0,0.0,0,,0,,2,2,Below Average,False,True
8f38a302-aaa3-40c0-8724-be5162259a9d,Restaurant 433,Philadelphia,TX,Sushi,44.60172,-105.188193,True,3.5,3.5,0,0.0,0.0,0,,0,,2,3,Below Average,False,False
ccb9d2b2-94af-4394-85e9-85abad378e0f,Restaurant 436,Philadelphia,TX,Seafood,28.047766,-85.047389,False,2.0,2.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,True
2fc2f8ee-db04-4bb9-8cfd-8b98a4f721f4,Restaurant 1362,Philadelphia,TX,Thai,41.805136,-109.600796,True,3.0,3.0,0,0.0,0.0,0,,0,,4,3,Strong,False,False
6261e095-3ee6-430b-901b-3d0ae0f28c27,Restaurant 451,Philadelphia,TX,Burgers,33.910328,-91.969969,False,3.5,3.5,0,0.0,0.0,0,,0,,2,3,Below Average,False,True
d096cef3-32a1-4f13-9117-d421a11cb9d4,Restaurant 1378,Philadelphia,TX,Pizza,26.023694,-91.530904,True,5.0,5.0,0,0.0,0.0,0,,0,,4,3,Strong,False,False
e100b61e-62ac-4f64-9c37-3da0864e7699,Restaurant 462,Philadelphia,TX,Thai,27.745138,-122.765117,False,3.0,3.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,True
fe584508-1181-4e8d-ab73-c953f0de6884,Restaurant 1385,Philadelphia,TX,Mexican,38.08036,-70.34344,False,4.0,4.0,0,0.0,0.0,0,,0,,4,3,Strong,False,True
1d300547-c182-4c24-b278-385f0acc2353,Restaurant 1389,Philadelphia,TX,Italian,35.936406,-106.483049,False,1.5,1.5,0,0.0,0.0,0,,0,,4,3,Strong,False,True
865d304d-d016-4486-b229-ce73303e8d64,Restaurant 1393,Philadelphia,TX,Thai,45.391691,-71.912041,True,5.0,5.0,0,0.0,0.0,0,,0,,4,3,Strong,False,False
f72451b0-7e50-43a4-a62e-845adcce8dd1,Restaurant 476,Philadelphia,TX,Italian,30.056912,-83.928535,True,5.0,5.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,False
e5ca5eaf-38b4-465a-8e33-4fc8bb87c30f,Restaurant 1404,Philadelphia,TX,Burgers,27.961009,-97.116626,False,4.5,4.5,0,0.0,0.0,0,,0,,4,3,Strong,False,True
827fd9b3-55ca-43e2-9a06-d22b5ef3d001,Restaurant 479,Philadelphia,TX,Seafood,30.078123,-79.08884,True,2.5,2.5,0,0.0,0.0,0,,0,,2,3,Below Average,False,False
95cfedc4-614e-4cd7-917c-d486cf9d16f7,Restaurant 1417,Philadelphia,TX,Thai,31.552988,-124.722192,False,2.5,2.5,0,0.0,0.0,0,,0,,4,3,Strong,False,True
761d6d1d-6f9d-4b73-81c9-2e7276827590,Restaurant 1421,Philadelphia,TX,Italian,44.650188,-97.556395,False,5.0,5.0,0,0.0,0.0,0,,0,,4,3,Strong,False,True
39d93b7b-fe52-4d20-9cdd-5c095b095e9f,Restaurant 1424,Philadelphia,TX,Mexican,33.087407,-101.265806,False,1.0,1.0,0,0.0,0.0,0,,0,,4,3,Strong,False,True
194a06ef-3e4f-4502-85b0-ae765533aad9,Restaurant 490,Philadelphia,TX,Pizza,46.820372,-88.732268,False,2.0,2.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,True
6f16fd46-9bea-4e0a-a565-366b9a4129a1,Restaurant 1435,Philadelphia,TX,American (New),35.630881,-72.063929,False,1.0,1.0,0,0.0,0.0,0,,0,,4,3,Strong,False,True
7bce55ce-fbbd-4d12-8b87-0fd2ee26e4fd,Restaurant 1439,Philadelphia,TX,Coffee & Tea,43.297721,-113.445326,True,1.5,1.5,0,0.0,0.0,0,,0,,4,3,Strong,False,False
bfa97811-4e45-4bf6-a0ec-9f84f1fb5dbb,Restaurant 1443,Philadelphia,TX,Mexican,38.971337,-77.746881,True,3.0,3.0,0,0.0,0.0,0,,0,,4,3,Strong,False,False
e52dc04d-cbc6-45b9-bdb9-7f43376f7cbe,Restaurant 1446,Philadelphia,TX,Chinese,36.087207,-98.380087,True,4.0,4.0,0,0.0,0.0,0,,0,,4,3,Strong,False,False
040bdccd-a690-421b-b4e7-49b3fbec4d8d,Restaurant 496,Philadelphia,TX,Sushi,38.846466,-80.067471,False,2.5,2.5,0,0.0,0.0,0,,0,,2,3,Below Average,False,True
19face6f-4f71-43ad-bde7-ecbebf3cea94,Restaurant 1480,Philadelphia,TX,Mexican,44.678217,-92.859294,False,3.5,3.5,0,0.0,0.0,0,,0,,4,3,Strong,False,True
a00c77b0-25a9-4d88-ba62-17f18d8774a4,Restaurant 503,Philadelphia,TX,Sushi,45.736989,-92.010241,True,5.0,5.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,False
bee51a57-fd12-48d2-9382-cecea86a6d77,Restaurant 1493,Philadelphia,TX,Mexican,45.21878,-118.983463,False,2.0,2.0,0,0.0,0.0,0,,0,,4,3,Strong,False,True
c5fa5024-6516-49e0-b557-ed6678f8ab3b,Restaurant 1496,Philadelphia,TX,Sushi,27.302651,-105.823348,False,2.5,2.5,0,0.0,0.0,0,,0,,4,3,Strong,False,True
bf1a0137-e3a4-4332-abb8-bf2647572495,Restaurant 1500,Philadelphia,TX,Mexican,40.161828,-84.124812,True,4.0,4.0,0,0.0,0.0,0,,0,,4,3,Strong,False,False
0d286e68-7e86-434f-b66a-37d964835249,Restaurant 504,Philadelphia,TX,Chinese,37.403578,-124.933989,False,4.0,4.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,True
61ff00fa-12e9-4f41-9c3d-15ff16dc5266,Restaurant 514,Philadelphia,TX,Pizza,36.370473,-124.410928,True,5.0,5.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,False
e3d227b5-2b27-4e8c-aaff-d99ca9887532,Restaurant 531,Philadelphia,TX,Coffee & Tea,31.045528,-110.182547,True,3.5,3.5,0,0.0,0.0,0,,0,,2,3,Below Average,False,False
dab75cbd-cdf2-44ae-897c-7f6942d8f105,Restaurant 1528,Philadelphia,TX,Coffee & Tea,39.501989,-106.907077,True,3.0,3.0,0,0.0,0.0,0,,0,,4,3,Strong,False,False
f39ee359-15d3-4ef1-a197-01c1f7351a43,Restaurant 1531,Philadelphia,TX,Italian,44.702866,-106.64302,False,5.0,5.0,0,0.0,0.0,0,,0,,4,3,Strong,False,True
53b6348f-0292-456a-8fd3-da701f51a034,Restaurant 533,Philadelphia,TX,Burgers,40.778274,-80.219513,False,3.0,3.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,True
992c70c2-77e2-43b7-ba41-6785277c860e,Restaurant 534,Philadelphia,TX,American (New),35.878702,-124.464174,True,4.0,4.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,False
c81b7b7a-10c6-4d0c-9c9e-5f4ede59bc02,Restaurant 547,Philadelphia,TX,Chinese,38.744437,-90.292386,False,4.0,4.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,True
04fbade6-29fd-4fcf-b863-51d16c453153,Restaurant 1550,Philadelphia,TX,Sushi,39.936361,-97.776372,True,1.5,1.5,0,0.0,0.0,0,,0,,4,3,Strong,False,False
554ec36e-d754-47b2-97f4-04be874b7d9e,Restaurant 1559,Philadelphia,TX,Seafood,36.925244,-75.487317,True,4.5,4.5,0,0.0,0.0,0,,0,,4,3,Strong,False,False
cdf85c01-8053-4dcc-b32e-b44e41a7edcd,Restaurant 560,Philadelphia,TX,Italian,41.749453,-84.040148,True,5.0,5.0,0,0.0,0.0,0,,0,,2,3,Below Average,False,False
0b2133c8-7a82-4d70-92af-7809575b8d99,Restaurant 1575,Philadelphia,TX,Italian,46.972296,-85.673714,False,4.0,4.0,0,0.0,0.0,0,,0,,4,3,Strong,False,True
a4ba4a77-e6db-43b2-9aec-9732d40baef5,Restaurant 566,Philadelphia,TX,American (New),45.66925,-98.308383,False,4.5,4.5,0,0.0,0.0,0,,0,,2,3,Below Average,False,True
9ac04fa9-d769-4217-9dc1-ffffda70ad1d,Restaurant 568,Philadelphia,TX,American (New),31.800471,-110.51579,True,3.5,3.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
a3baa31c-5934-4dd8-bcd0-e74e2ac063c3,Restaurant 1599,Philadelphia,TX,Italian,34.549275,-95.723215,False,4.0,4.0,0,0.0,0.0,0,,0,,4,4,Strong,False,True
645e65a9-0b2e-449e-b8b3-3c362871f715,Restaurant 569,Philadelphia,TX,American (New),39.253896,-104.975864,True,2.5,2.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
acc1c875-ed80-456b-ae6a-72ea004e1185,Restaurant 589,Philadelphia,TX,Italian,32.731868,-98.827994,False,1.0,1.0,0,0.0,0.0,0,,0,,2,4,Below Average,False,True
e85c5921-e799-441c-b48b-9fc3aac2cea7,Restaurant 609,Philadelphia,TX,Seafood,42.536292,-91.341012,True,3.0,3.0,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
d04da35c-7c30-4cb7-8c2f-ea10f1cdadb1,Restaurant 1623,Philadelphia,TX,Coffee & Tea,40.889886,-102.464718,False,4.5,4.5,0,0.0,0.0,0,,0,,5,4,Elite,True,True
c6dcddeb-ce50-4190-ae74-d9b8edef74f4,Restaurant 1625,Philadelphia,TX,Mexican,33.411331,-101.10903,True,2.0,2.0,0,0.0,0.0,0,,0,,5,4,Elite,True,False
78d4d0f0-b487-485d-a372-845c75934a69,Restaurant 618,Philadelphia,TX,Chinese,46.570377,-86.713722,False,2.0,2.0,0,0.0,0.0,0,,0,,2,4,Below Average,False,True
cdb372b5-0ba0-4a01-a8d6-36fc3b6192d3,Restaurant 620,Philadelphia,TX,American (New),27.097399,-86.157531,False,3.5,3.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,True
89131b07-e74e-4500-a943-eb74039fb447,Restaurant 1646,Philadelphia,TX,Chinese,37.023953,-73.293247,False,2.5,2.5,0,0.0,0.0,0,,0,,5,4,Elite,True,True
0d861420-d9bb-4cbf-88e2-fbf99de9e45c,Restaurant 622,Philadelphia,TX,Sushi,34.650379,-107.976493,True,4.5,4.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
4ab70675-b98a-4de7-9964-847d9dd3d37c,Restaurant 626,Philadelphia,TX,Chinese,40.025368,-122.980342,False,1.0,1.0,0,0.0,0.0,0,,0,,2,4,Below Average,False,True
c7b5092a-7cc3-4276-819b-7de0443b0963,Restaurant 1663,Philadelphia,TX,Coffee & Tea,35.509336,-73.72649,True,2.5,2.5,0,0.0,0.0,0,,0,,5,4,Elite,True,False
75096181-875a-44c6-a9de-50fac972054f,Restaurant 643,Philadelphia,TX,Thai,32.822666,-98.409043,False,5.0,5.0,0,0.0,0.0,0,,0,,2,4,Below Average,False,True
0da64d6f-3607-4b63-a5ff-b46f5584d7d2,Restaurant 656,Philadelphia,TX,Italian,27.367441,-80.034591,True,1.5,1.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
43c1afa9-d845-402e-a99f-0edf9e3120b9,Restaurant 659,Philadelphia,TX,Chinese,40.40092,-84.334813,False,4.5,4.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,True
1fe4bd72-8e77-4118-a0b3-00da4a70fa25,Restaurant 1687,Philadelphia,TX,American (New),44.842484,-82.05408,True,5.0,5.0,0,0.0,0.0,0,,0,,5,4,Elite,True,False
e0cdf24e-971c-45e5-8caf-e86683e62ffb,Restaurant 1693,Philadelphia,TX,Chinese,28.035977,-71.166169,False,1.0,1.0,0,0.0,0.0,0,,0,,5,4,Elite,True,True
3995e609-6a53-4a4e-ab7b-ae04dc7c3a7d,Restaurant 1698,Philadelphia,TX,Italian,34.504883,-94.218338,True,2.5,2.5,0,0.0,0.0,0,,0,,5,4,Elite,True,False
bafb9902-adfd-4c54-9be6-6d44e7e139c4,Restaurant 667,Philadelphia,TX,Italian,37.774696,-78.616978,True,3.5,3.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
99b19f1e-2ade-40da-ba17-f273c3d1e7ad,Restaurant 1714,Philadelphia,TX,Seafood,43.620282,-104.375076,False,4.0,4.0,0,0.0,0.0,0,,0,,5,4,Elite,True,True
a62743cb-31b2-406d-9922-1e5e8d6fab4f,Restaurant 668,Philadelphia,TX,Sushi,26.650158,-124.136071,True,4.5,4.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
06f1c057-b05c-4b29-b222-4a2f827a0120,Restaurant 677,Philadelphia,TX,Italian,26.767832,-81.893045,False,3.0,3.0,0,0.0,0.0,0,,0,,2,4,Below Average,False,True
1bb78e86-6bd8-451b-917b-90e49d836919,Restaurant 680,Philadelphia,TX,Thai,42.31351,-102.287867,False,4.0,4.0,0,0.0,0.0,0,,0,,2,4,Below Average,False,True
a79caa7f-78f3-46de-9b81-7cb27adce251,Restaurant 1739,Philadelphia,TX,American (New),43.098892,-107.098718,True,2.0,2.0,0,0.0,0.0,0,,0,,5,4,Elite,True,False
5b77a2e2-7eaa-45b0-b049-a0b1c4755312,Restaurant 686,Philadelphia,TX,Sushi,37.595089,-87.995898,False,1.5,1.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,True
e523e5b8-b3f9-4ee9-81b2-e07b8aa0e5d3,Restaurant 1760,Philadelphia,TX,Mexican,40.685018,-85.588974,True,5.0,5.0,0,0.0,0.0,0,,0,,5,4,Elite,True,False
e51aaedf-fd6c-4f3d-8e96-548230cc26f0,Restaurant 711,Philadelphia,TX,Seafood,31.231844,-100.226948,True,2.5,2.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
aef4ce40-034e-4213-a8f5-9f964c83cab7,Restaurant 742,Philadelphia,TX,Coffee & Tea,30.471822,-122.73667,True,3.5,3.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
f5af287b-b3f0-46ef-ab9a-11ef025dea2d,Restaurant 1773,Philadelphia,TX,Italian,42.849729,-96.68097,True,4.5,4.5,0,0.0,0.0,0,,0,,5,4,Elite,True,False
5014fdcd-9788-4159-89ef-8f368961bc92,Restaurant 1776,Philadelphia,TX,Coffee & Tea,26.827422,-92.67743,True,1.5,1.5,0,0.0,0.0,0,,0,,5,4,Elite,True,False
4f545fee-c809-4856-a41d-231ee876432a,Restaurant 1777,Philadelphia,TX,Coffee & Tea,31.496931,-106.699948,True,3.5,3.5,0,0.0,0.0,0,,0,,5,4,Elite,True,False
df005355-974d-4b96-ad96-6f4a79e974a1,Restaurant 1780,Philadelphia,TX,Chinese,35.660591,-71.839611,True,3.5,3.5,0,0.0,0.0,0,,0,,5,4,Elite,True,False
5f3ba672-bb5c-47f6-a06a-6aee121dc288,Restaurant 1783,Philadelphia,TX,Chinese,25.884329,-124.492617,False,3.5,3.5,0,0.0,0.0,0,,0,,5,4,Elite,True,True
c69277a4-8da6-40a0-bad8-636161cbcd96,Restaurant 747,Philadelphia,TX,Chinese,37.67208,-108.055479,False,4.0,4.0,0,0.0,0.0,0,,0,,2,4,Below Average,False,True
56330a1b-d982-4ee7-aab9-a723c03812be,Restaurant 1794,Philadelphia,TX,American (New),29.694147,-115.985099,False,1.5,1.5,0,0.0,0.0,0,,0,,5,4,Elite,True,True
4a777441-342a-4d58-871c-e1e13d83f2b8,Restaurant 764,Philadelphia,TX,Sushi,31.472608,-82.165569,True,4.0,4.0,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
2fdb9ef6-44c9-4d6f-9ce7-a8aaa5439e22,Restaurant 765,Philadelphia,TX,Burgers,30.085611,-114.637077,True,5.0,5.0,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
5534db5e-a98a-4dd3-8cce-0e1afd735ac4,Restaurant 768,Philadelphia,TX,Burgers,40.825085,-108.091442,True,2.5,2.5,0,0.0,0.0,0,,0,,2,4,Below Average,False,False
c44db8e4-b37d-4939-8e63-1aaf11b97993,Restaurant 776,Philadelphia,TX,Chinese,42.532295,-86.2398,True,5.0,5.0,0,0.0,0.0,0,,0,,2,5,Below Average,False,False
602e375c-8d81-45ee-a934-5e1a2ca0c23a,Restaurant 790,Philadelphia,TX,Chinese,26.281954,-110.513496,False,4.0,4.0,0,0.0,0.0,0,,0,,2,5,Below Average,False,True
e67dd971-4c9b-4e57-a087-bb6900673931,Restaurant 816,Philadelphia,TX,Sushi,39.521112,-76.629301,False,4.0,4.0,0,0.0,0.0,0,,0,,3,5,Average,False,True
d67074e4-aa4d-4205-953b-a0ea65c14a2f,Restaurant 1812,Philadelphia,TX,Pizza,27.169244,-73.041717,False,1.0,1.0,0,0.0,0.0,0,,0,,5,5,Elite,True,True
2c36338c-58f6-4d55-9b3e-5b16c9028c29,Restaurant 1814,Philadelphia,TX,Mexican,46.117752,-86.461639,False,1.5,1.5,0,0.0,0.0,0,,0,,5,5,Elite,True,True
41c75614-7f1c-4a71-b576-0d9b214a0ec6,Restaurant 1815,Philadelphia,TX,Seafood,36.722742,-70.569423,False,1.0,1.0,0,0.0,0.0,0,,0,,5,5,Elite,True,True
a5e885c6-6194-4ade-bd6c-69ea4457dd6b,Restaurant 819,Philadelphia,TX,Italian,35.198314,-89.739566,True,1.0,1.0,0,0.0,0.0,0,,0,,3,5,Average,False,False
a7ecb100-e165-4038-963d-3564d811a576,Restaurant 1846,Philadelphia,TX,Italian,26.6839,-102.172094,True,4.0,4.0,0,0.0,0.0,0,,0,,5,5,Elite,True,False
8c5d5ee6-73b8-44a8-b3cb-29a7017ae18a,Restaurant 1850,Philadelphia,TX,Burgers,30.28397,-86.485173,False,1.5,1.5,0,0.0,0.0,0,,0,,5,5,Elite,True,True
af89d1fc-2651-4805-b449-9654f04e2dfa,Restaurant 1851,Philadelphia,TX,Pizza,36.912952,-95.353604,True,2.5,2.5,0,0.0,0.0,0,,0,,5,5,Elite,True,False
6aab0d48-a360-4301-8e80-413d3b6e03d2,Restaurant 833,Philadelphia,TX,Chinese,27.687367,-122.571081,False,2.0,2.0,0,0.0,0.0,0,,0,,3,5,Average,False,True
f3aadb96-a268-479a-a3fa-2e674fb91d3b,Restaurant 1854,Philadelphia,TX,Burgers,41.071837,-120.08393,True,2.0,2.0,0,0.0,0.0,0,,0,,5,5,Elite,True,False
a2dc5586-55be-462a-847d-1bc17a38fbcc,Restaurant 850,Philadelphia,TX,Italian,40.739221,-108.477524,False,2.5,2.5,0,0.0,0.0,0,,0,,3,5,Average,False,True
6bac540e-4654-4065-ab1b-d4caf2c1ac61,Restaurant 855,Philadelphia,TX,Pizza,42.181674,-91.777092,True,1.5,1.5,0,0.0,0.0,0,,0,,3,5,Average,False,False
5cd47c39-573a-4a4e-93e8-26540088ca79,Restaurant 867,Philadelphia,TX,Mexican,28.595224,-97.929785,False,4.0,4.0,0,0.0,0.0,0,,0,,3,5,Average,False,True
c7b38bde-0329-48e6-9336-09de3e41ebca,Restaurant 1866,Philadelphia,TX,Italian,26.483834,-110.270412,False,1.0,1.0,0,0.0,0.0,0,,0,,5,5,Elite,True,True
06c56b40-71bf-42af-8ef9-8d73e95add8d,Restaurant 877,Philadelphia,TX,Chinese,41.505392,-96.545822,False,1.5,1.5,0,0.0,0.0,0,,0,,3,5,Average,False,True
e202b0d9-09d4-4658-9ae6-085a3f7a0416,Restaurant 878,Philadelphia,TX,American (New),26.413772,-83.244419,True,2.0,2.0,0,0.0,0.0,0,,0,,3,5,Average,False,False
2213d9f3-ac15-48c0-8ead-a02ba75eb7a5,Restaurant 896,Philadelphia,TX,Sushi,39.638586,-83.107667,False,4.5,4.5,0,0.0,0.0,0,,0,,3,5,Average,False,True
947d1fbf-4040-4e37-9228-884e2c9e3b4e,Restaurant 922,Philadelphia,TX,Mexican,27.930911,-73.654013,False,2.5,2.5,0,0.0,0.0,0,,0,,3,5,Average,False,True
6e78b025-22f6-47e3-a972-1c28c691bb32,Restaurant 1888,Philadelphia,TX,Mexican,46.656803,-91.638742,True,5.0,5.0,0,0.0,0.0,0,,0,,5,5,Elite,True,False
7050e998-b03a-4cc3-8a08-66ec02640158,Restaurant 1896,Philadelphia,TX,Sushi,29.849748,-96.152933,True,3.0,3.0,0,0.0,0.0,0,,0,,5,5,Elite,True,False
fb8181f5-dfc7-4eee-a1f4-87f19f56a429,Restaurant 927,Philadelphia,TX,Burgers,32.148535,-90.570292,False,1.5,1.5,0,0.0,0.0,0,,0,,3,5,Average,False,True
96c2f2de-d822-4d6e-83dc-fb8df9a1e163,Restaurant 1922,Philadelphia,TX,American (New),41.083447,-91.901099,False,3.0,3.0,0,0.0,0.0,0,,0,,5,5,Elite,True,True
a73e3438-ccc5-4395-8355-c6b3abdd25b6,Restaurant 1931,Philadelphia,TX,Sushi,42.041079,-97.518793,True,5.0,5.0,0,0.0,0.0,0,,0,,5,5,Elite,True,False
56b2627b-6ac2-4da2-b844-7d013d0d0664,Restaurant 1932,Philadelphia,TX,Mexican,27.122176,-97.963357,True,5.0,5.0,0,0.0,0.0,0,,0,,5,5,Elite,True,False
dd754afa-4305-4930-afba-9ff5469328c0,Restaurant 1940,Philadelphia,TX,Mexican,38.060942,-71.70959,False,1.0,1.0,0,0.0,0.0,0,,0,,5,5,Elite,True,True
070a935f-337a-484e-bc0c-3a3dba37c9e9,Restaurant 1943,Philadelphia,TX,Sushi,45.297297,-106.425347,True,5.0,5.0,0,0.0,0.0,0,,0,,5,5,Elite,True,False
565316ef-c26e-4812-ac54-4aedf5593b44,Restaurant 1951,Philadelphia,TX,Italian,45.694635,-115.325104,False,3.5,3.5,0,0.0,0.0,0,,0,,5,5,Elite,True,True
847ee13a-4d07-4e3d-8cec-ad07fcb3cc87,Restaurant 1953,Philadelphia,TX,Mexican,37.252171,-93.317074,True,3.0,3.0,0,0.0,0.0,0,,0,,5,5,Elite,True,False
759dd5ad-889c-4959-b255-cd76834b8c25,Restaurant 947,Philadelphia,TX,Seafood,43.282657,-114.457529,False,4.0,4.0,0,0.0,0.0,0,,0,,3,5,Average,False,True
325576ff-122f-48d6-9162-5ffa7d9c943a,Restaurant 967,Philadelphia,TX,Mexican,40.522367,-115.230015,True,4.5,4.5,0,0.0,0.0,0,,0,,3,5,Average,False,False
30b9b9fc-aa82-4c91-9094-423c329bf6e8,Restaurant 1964,Philadelphia,TX,Thai,43.454798,-109.408666,False,1.5,1.5,0,0.0,0.0,0,,0,,5,5,Elite,True,True
19ba337d-f608-47ea-99a8-1defd7246d2a,Restaurant 1967,Philadelphia,TX,Chinese,37.820352,-74.790893,True,4.0,4.0,0,0.0,0.0,0,,0,,5,5,Elite,True,False
543cbb36-dfb5-452f-8165-52bddaf2fcd7,Restaurant 979,Philadelphia,TX,American (New),40.416798,-99.466495,True,4.5,4.5,0,0.0,0.0,0,,0,,3,5,Average,False,False
53384ded-ea87-495b-9ff8-53ecfea18f1b,Restaurant 1982,Philadelphia,TX,Coffee & Tea,36.04183,-107.353313,False,3.5,3.5,0,0.0,0.0,0,,0,,5,5,Elite,True,True
901b06bd-5339-4bb0-b5d2-78035a45a787,Restaurant 1986,Philadelphia,TX,Sushi,32.49392,-115.510088,True,2.5,2.5,0,0.0,0.0,0,,0,,5,5,Elite,True,False
74958e3f-03e8-4667-ac9f-59bf28f3b107,Restaurant 1991,Philadelphia,TX,Seafood,38.882971,-78.363087,True,4.5,4.5,0,0.0,0.0,0,,0,,5,5,Elite,True,False
2577a528-d2c0-4059-bd47-24a83408c04a,Restaurant 981,Philadelphia,TX,Italian,27.855482,-84.220443,True,2.0,2.0,0,0.0,0.0,0,,0,,3,5,Average,False,False
1af8102d-461b-4f4e-aa80-ce9c087e8dc5,Restaurant 14,Philadelphia,OH,American (New),35.435645,-72.540124,True,3.0,3.0,0,0.0,0.0,0,,0,,1,1,Low,False,False
79689f2a-6fa6-40d4-95ef-4f0e683e5f10,Restaurant 23,Philadelphia,OH,Chinese,35.741567,-84.900828,False,1.5,1.5,0,0.0,0.0,0,,0,,1,1,Low,False,True
a5dc9144-4605-4d6e-90b6-450da3437d16,Restaurant 27,Philadelphia,OH,Thai,46.309916,-81.817885,False,3.0,3.0,0,0.0,0.0,0,,0,,1,1,Low,False,True
1f073c53-ef32-4629-b0b7-ef431ef2e441,Restaurant 38,Philadelphia,OH,Coffee & Tea,26.013996,-106.65439,True,2.0,2.0,0,0.0,0.0,0,,0,,1,1,Low,False,False
