business_id,business_name,city,state,primary_cuisine,performance_tier,tier_label,order_month,order_day_of_week,total_orders,delivered_orders,cancelled_orders,fulfillment_rate,on_time_rate,avg_delivery_min,p90_delivery_min,total_gmv_usd,avg_order_value_usd,total_delivery_fees_usd,_is_synthetic_data
208d49b0-9b46-4c66-a884-61c3f1bcd260,Restaurant 799,Philadelphia,FL,Sushi,2,Below Average,2024-02-01,Tuesday,1,1.0,0.0,1.0,0.0,63.0,63.0,46.27,46.27,7.92,True
549c38b2-ee9d-470a-91c1-10e68036f457,Restaurant 807,Philadelphia,FL,Pizza,3,Average,2022-04-01,Monday,1,1.0,0.0,1.0,0.0,30.0,30.0,46.58,46.58,6.35,True
f887440b-e860-48ef-8d6b-a8c8282c987a,Restaurant 813,Philadelphia,FL,Pizza,3,Average,2024-03-01,Sunday,1,1.0,0.0,1.0,0.0,62.0,62.0,37.89,37.89,6.01,True
5827d9c9-b0da-40a3-b4a5-9eaa5cb16e23,Restaurant 831,Philadelphia,FL,Italian,3,Average,2024-01-01,Wednesday,1,1.0,0.0,1.0,1.0,23.0,23.0,21.72,21.72,1.04,True
764fe58e-7af2-445f-b3be-68a8d8c39bcb,Restaurant 834,Philadelphia,FL,Burgers,3,Average,2023-05-01,Thursday,1,1.0,0.0,1.0,0.0,54.0,54.0,46.38,46.38,3.16,True
e454eb97-b31b-4f23-9ebd-05ac8cb94671,Restaurant 843,Philadelphia,FL,Sushi,3,Average,2024-01-01,Monday,1,1.0,0.0,1.0,1.0,39.0,39.0,77.23,77.23,5.23,True
81a3cfc5-b420-4612-ac89-4a54c17c9c56,Restaurant 844,Philadelphia,FL,Mexican,3,Average,2024-08-01,Thursday,1,1.0,0.0,1.0,1.0,41.0,41.0,21.73,21.73,5.65,True
8c699351-000e-49e1-88ad-735794c14f4d,Restaurant 846,Philadelphia,FL,Coffee & Tea,3,Average,2022-05-01,Sunday,1,1.0,0.0,1.0,1.0,29.0,29.0,37.93,37.93,3.54,True
0fa65205-8c5d-4ada-90b9-010a4535388a,Restaurant 883,Philadelphia,FL,Pizza,3,Average,2024-11-01,Saturday,1,1.0,0.0,1.0,1.0,29.0,29.0,22.52,22.52,5.89,True
c579ff1e-293a-4223-95d5-88ace5c735ab,Restaurant 886,Philadelphia,FL,Sushi,3,Average,2024-05-01,Friday,1,1.0,0.0,1.0,1.0,24.0,24.0,8.0,8.0,6.26,True
2bb317e7-e091-4fe6-be2d-9fdb45841469,Restaurant 893,Philadelphia,FL,Pizza,3,Average,2023-02-01,Monday,1,1.0,0.0,1.0,1.0,36.0,36.0,25.4,25.4,3.89,True
d7a6ac5b-76e7-49a8-8b22-96ecc6d87db8,Restaurant 894,Philadelphia,FL,Sushi,3,Average,2024-09-01,Saturday,1,1.0,0.0,1.0,1.0,12.0,12.0,38.02,38.02,5.68,True
a35b7abf-877c-47de-9fb8-4e4f6a5feb7c,Restaurant 908,Philadelphia,FL,Italian,3,Average,2024-03-01,Thursday,1,1.0,0.0,1.0,1.0,34.0,34.0,30.45,30.45,6.92,True
4a789bba-853f-45f5-9726-4e9ea0b6e79f,Restaurant 921,Philadelphia,FL,Sushi,3,Average,2023-12-01,Wednesday,1,1.0,0.0,1.0,0.0,63.0,63.0,23.36,23.36,3.26,True
e0fb9dda-b0fd-498c-9787-dfb038d347ec,Restaurant 937,Philadelphia,FL,Pizza,3,Average,2023-08-01,Thursday,1,1.0,0.0,1.0,0.0,40.0,40.0,55.01,55.01,6.23,True
a1cbc2ea-701a-4784-9451-680b5e0c6c17,Restaurant 944,Philadelphia,FL,Thai,3,Average,2024-12-01,Tuesday,1,1.0,0.0,1.0,0.0,43.0,43.0,35.18,35.18,1.1,True
39dbf42d-5be8-41ad-b8b7-768972c49056,Restaurant 999,Philadelphia,FL,Italian,3,Average,2023-02-01,Wednesday,1,1.0,0.0,1.0,1.0,25.0,25.0,43.54,43.54,4.63,True
3ef40cb0-c26a-48d6-8f9f-68c9749de4d9,Restaurant 1030,Philadelphia,FL,Thai,3,Average,2023-08-01,Saturday,1,1.0,0.0,1.0,1.0,36.0,36.0,15.93,15.93,1.94,True
cdb01ba2-c25b-46e3-a648-5cb901536f9f,Restaurant 1034,Philadelphia,FL,Italian,3,Average,2023-10-01,Wednesday,1,1.0,0.0,1.0,1.0,26.0,26.0,27.46,27.46,4.61,True
ea297aba-e0df-4f34-b9ca-66bc775e088d,Restaurant 1037,Philadelphia,FL,Chinese,3,Average,2022-09-01,Sunday,1,1.0,0.0,1.0,1.0,34.0,34.0,21.65,21.65,7.06,True
c90e0001-dec8-4c3a-baf7-0a7824246891,Restaurant 1055,Philadelphia,FL,Burgers,3,Average,2024-05-01,Sunday,1,1.0,0.0,1.0,1.0,40.0,40.0,18.15,18.15,3.65,True
d9d30fd4-5078-41a9-ae8e-7c63165001cc,Restaurant 1073,Philadelphia,FL,American (New),3,Average,2024-03-01,Tuesday,1,1.0,0.0,1.0,1.0,10.0,10.0,11.05,11.05,4.62,True
6c1e69b9-bebc-4c00-9051-fde5e0e1a429,Restaurant 1091,Philadelphia,FL,Coffee & Tea,3,Average,2024-01-01,Monday,1,1.0,0.0,1.0,1.0,14.0,14.0,23.95,23.95,6.37,True
13215552-218d-449a-8f4e-2a9073b62b1b,Restaurant 1112,Philadelphia,FL,Sushi,3,Average,2024-10-01,Sunday,1,1.0,0.0,1.0,1.0,10.0,10.0,30.31,30.31,7.36,True
11271a62-373e-4b32-9a19-1030b784d989,Restaurant 1120,Philadelphia,FL,Thai,3,Average,2023-06-01,Sunday,1,1.0,0.0,1.0,1.0,27.0,27.0,43.45,43.45,4.27,True
34555eeb-5990-4e9d-a876-c79a0263a3e7,Restaurant 1122,Philadelphia,FL,Chinese,3,Average,2023-04-01,Sunday,1,1.0,0.0,1.0,1.0,30.0,30.0,19.91,19.91,6.58,True
db2bd29f-69b0-4992-adaf-cd163319a3fd,Restaurant 1134,Philadelphia,FL,Seafood,3,Average,2022-08-01,Wednesday,1,1.0,0.0,1.0,1.0,43.0,43.0,47.95,47.95,2.43,True
4312c2ac-889b-41a0-819e-abcab6fe4b8e,Restaurant 1137,Philadelphia,FL,Italian,3,Average,2023-08-01,Monday,1,1.0,0.0,1.0,1.0,31.0,31.0,21.94,21.94,3.64,True
047e4398-60d7-4fd8-aa6f-5b12eb7704a9,Restaurant 1140,Philadelphia,FL,Chinese,3,Average,2024-11-01,Friday,1,1.0,0.0,1.0,1.0,20.0,20.0,24.84,24.84,2.16,True
0111a2d0-836e-4645-af9e-cb95f968398a,Restaurant 1190,Philadelphia,FL,Burgers,3,Average,2022-06-01,Monday,1,1.0,0.0,1.0,0.0,59.0,59.0,21.62,21.62,5.17,True
9f517980-1a5d-47ef-bab6-b81307cd170a,Restaurant 1191,Philadelphia,FL,Chinese,3,Average,2023-09-01,Saturday,1,1.0,0.0,1.0,1.0,41.0,41.0,39.15,39.15,7.77,True
a1fc7ab1-a46d-4922-a458-08cf122abb7c,Restaurant 1201,Philadelphia,FL,Coffee & Tea,4,Strong,2024-07-01,Wednesday,1,1.0,0.0,1.0,0.0,34.0,34.0,16.33,16.33,5.54,True
90218675-5376-43e2-8431-b834fd1263af,Restaurant 1205,Philadelphia,FL,Thai,4,Strong,2023-04-01,Monday,1,1.0,0.0,1.0,0.0,59.0,59.0,43.92,43.92,3.92,True
9b3b98f1-ac7d-4c04-bc64-5bc1d8fda416,Restaurant 1219,Philadelphia,FL,Pizza,4,Strong,2024-06-01,Sunday,1,1.0,0.0,1.0,0.0,46.0,46.0,8.92,8.92,2.11,True
3ad7b5ec-0b59-4e8a-b07f-a1c22ea7242b,Restaurant 1237,Philadelphia,FL,Mexican,4,Strong,2024-01-01,Thursday,1,1.0,0.0,1.0,0.0,31.0,31.0,28.3,28.3,2.66,True
f4a7fd62-81da-4d82-935b-1479d26d6b51,Restaurant 1250,Philadelphia,FL,Burgers,4,Strong,2024-07-01,Saturday,1,1.0,0.0,1.0,0.0,50.0,50.0,8.0,8.0,1.3,True
7df9f445-e37b-4d08-bfe8-d24aa32e5cbc,Restaurant 1255,Philadelphia,FL,Seafood,4,Strong,2024-10-01,Tuesday,1,1.0,0.0,1.0,1.0,23.0,23.0,29.29,29.29,2.22,True
9b90b1a9-c571-443b-9d73-e81c1adf9bc4,Restaurant 1269,Philadelphia,FL,Pizza,4,Strong,2022-12-01,Monday,1,1.0,0.0,1.0,1.0,21.0,21.0,15.11,15.11,5.57,True
82310495-df35-4311-9a38-4b263b20a636,Restaurant 1280,Philadelphia,FL,Pizza,4,Strong,2024-05-01,Thursday,1,1.0,0.0,1.0,1.0,21.0,21.0,15.24,15.24,0.99,True
d3b4d713-fe6a-42d2-acd3-6c5f9e2898fb,Restaurant 1294,Philadelphia,FL,Mexican,4,Strong,2024-05-01,Friday,1,1.0,0.0,1.0,0.0,53.0,53.0,20.5,20.5,7.58,True
18842fb1-e4d5-4217-a02d-aa648ecfe758,Restaurant 1319,Philadelphia,FL,Sushi,4,Strong,2022-01-01,Tuesday,1,1.0,0.0,1.0,1.0,25.0,25.0,21.48,21.48,3.77,True
255cacbc-32c5-46fd-9212-94b42cc0f927,Restaurant 1324,Philadelphia,FL,Burgers,4,Strong,2022-11-01,Tuesday,1,1.0,0.0,1.0,1.0,46.0,46.0,60.67,60.67,7.65,True
a2533c2d-c9e2-4a8e-a1be-6c8753c88f7a,Restaurant 1331,Philadelphia,FL,Coffee & Tea,4,Strong,2023-06-01,Monday,1,1.0,0.0,1.0,1.0,47.0,47.0,30.83,30.83,3.72,True
c9b59ebc-29cc-4da3-a377-28b6430bbfd1,Restaurant 1333,Philadelphia,FL,Italian,4,Strong,2023-12-01,Thursday,1,1.0,0.0,1.0,1.0,10.0,10.0,35.67,35.67,2.88,True
ce4b693c-7d4a-4bf2-ac47-536b315e6430,Restaurant 1344,Philadelphia,FL,Burgers,4,Strong,2023-10-01,Wednesday,1,1.0,0.0,1.0,1.0,35.0,35.0,15.91,15.91,2.09,True
dd76ea3f-771c-4693-8ede-c59c1f02903a,Restaurant 1350,Philadelphia,FL,Mexican,4,Strong,2023-05-01,Friday,1,1.0,0.0,1.0,1.0,18.0,18.0,44.25,44.25,3.4,True
6ad7ce01-4de8-47a6-82b0-f4a8fb6685d7,Restaurant 1361,Philadelphia,FL,Sushi,4,Strong,2024-01-01,Saturday,1,1.0,0.0,1.0,1.0,39.0,39.0,31.24,31.24,3.74,True
ee63b244-3380-4f3e-8863-a14b28f3db4e,Restaurant 1366,Philadelphia,FL,Coffee & Tea,4,Strong,2024-03-01,Sunday,1,1.0,0.0,1.0,0.0,50.0,50.0,11.43,11.43,2.65,True
6d8e5a88-891a-4930-af83-e6a2bb5e3aae,Restaurant 1367,Philadelphia,FL,Thai,4,Strong,2023-02-01,Saturday,1,1.0,0.0,1.0,0.0,36.0,36.0,24.97,24.97,4.27,True
4c53a8cf-a625-4c95-8616-b668b5fd747d,Restaurant 1379,Philadelphia,FL,Sushi,4,Strong,2022-01-01,Tuesday,1,1.0,0.0,1.0,1.0,23.0,23.0,54.63,54.63,1.77,True
0beb9c08-4c03-41cf-adbe-3940b0f89ced,Restaurant 1402,Philadelphia,FL,Thai,4,Strong,2023-03-01,Friday,1,1.0,0.0,1.0,1.0,19.0,19.0,35.4,35.4,2.32,True
386bba64-0fef-41cf-87bd-8e04c882824d,Restaurant 1409,Philadelphia,FL,Thai,4,Strong,2022-08-01,Friday,1,1.0,0.0,1.0,1.0,34.0,34.0,37.85,37.85,4.64,True
e8073e07-fe87-4806-9ec3-845a997c094c,Restaurant 1412,Philadelphia,FL,Pizza,4,Strong,2022-01-01,Monday,1,1.0,0.0,1.0,1.0,41.0,41.0,17.49,17.49,7.04,True
c706b769-e9ea-443d-8435-ab9f3d4eed5a,Restaurant 1418,Philadelphia,FL,Mexican,4,Strong,2023-04-01,Wednesday,1,1.0,0.0,1.0,1.0,10.0,10.0,15.49,15.49,7.98,True
4593da83-60cd-428b-b83e-5863f670c3c7,Restaurant 1444,Philadelphia,FL,Coffee & Tea,4,Strong,2024-09-01,Thursday,1,1.0,0.0,1.0,0.0,56.0,56.0,50.2,50.2,5.6,True
ff3f9228-bd89-4d6e-8f00-7793ecfc5f60,Restaurant 1447,Philadelphia,FL,Coffee & Tea,4,Strong,2022-09-01,Sunday,1,1.0,0.0,1.0,1.0,29.0,29.0,11.15,11.15,7.58,True
3cbde401-0a76-450b-ac8f-41d387a33ec6,Restaurant 1456,Philadelphia,FL,Italian,4,Strong,2022-02-01,Sunday,1,1.0,0.0,1.0,1.0,21.0,21.0,31.7,31.7,2.86,True
257e5264-e60d-4735-9b48-3de0a150af45,Restaurant 1463,Philadelphia,FL,Italian,4,Strong,2024-03-01,Tuesday,1,1.0,0.0,1.0,1.0,34.0,34.0,29.61,29.61,7.55,True
f3099ab7-eab0-4698-ad89-1282afd6b580,Restaurant 1469,Philadelphia,FL,Sushi,4,Strong,2023-08-01,Tuesday,1,1.0,0.0,1.0,0.0,53.0,53.0,9.56,9.56,4.9,True
1edc8afa-0d3f-4d62-a79a-ad57417bd64f,Restaurant 1492,Philadelphia,FL,American (New),4,Strong,2024-01-01,Monday,1,1.0,0.0,1.0,1.0,16.0,16.0,26.69,26.69,3.43,True
75ad097f-df27-48d0-999b-76a2a3d9a2c1,Restaurant 1498,Philadelphia,FL,Seafood,4,Strong,2022-05-01,Friday,1,1.0,0.0,1.0,1.0,30.0,30.0,59.52,59.52,5.65,True
437977ee-375b-4715-b879-28419be8e2cb,Restaurant 1501,Philadelphia,FL,Thai,4,Strong,2023-01-01,Thursday,1,1.0,0.0,1.0,1.0,29.0,29.0,24.11,24.11,7.65,True
27df9f59-ff34-4400-86d8-a118ed563a65,Restaurant 1514,Philadelphia,FL,Thai,4,Strong,2023-11-01,Thursday,1,1.0,0.0,1.0,0.0,61.0,61.0,34.65,34.65,4.6,True
0d517b9e-7b23-4590-a10d-57e102ae6bbd,Restaurant 1518,Philadelphia,FL,Italian,4,Strong,2024-10-01,Tuesday,1,1.0,0.0,1.0,1.0,39.0,39.0,8.0,8.0,5.18,True
829587aa-6cc3-43f8-8912-bcc759a62dac,Restaurant 1552,Philadelphia,FL,Thai,4,Strong,2022-06-01,Friday,1,1.0,0.0,1.0,1.0,36.0,36.0,16.61,16.61,1.28,True
0e4ad90d-aaa3-4cb2-b4f9-ef9e683e07ec,Restaurant 1576,Philadelphia,FL,Mexican,4,Strong,2023-08-01,Sunday,1,1.0,0.0,1.0,0.0,34.0,34.0,49.72,49.72,2.76,True
a1d44269-970b-41b1-b744-3e296a8e9068,Restaurant 1610,Philadelphia,FL,Pizza,5,Elite,2022-03-01,Monday,1,1.0,0.0,1.0,1.0,18.0,18.0,18.95,18.95,4.02,True
2dc597dc-6cbf-49ff-ae63-e328d5eb9fab,Restaurant 1627,Philadelphia,FL,Thai,5,Elite,2023-07-01,Saturday,1,1.0,0.0,1.0,1.0,38.0,38.0,41.01,41.01,3.18,True
4aa0fdac-e877-45b0-9d1b-4f398716e381,Restaurant 1636,Philadelphia,FL,Pizza,5,Elite,2024-04-01,Sunday,1,1.0,0.0,1.0,1.0,22.0,22.0,28.72,28.72,6.87,True
bd4ddf74-8039-4890-ad6d-638b1ec808fc,Restaurant 1640,Philadelphia,FL,Coffee & Tea,5,Elite,2022-07-01,Monday,1,1.0,0.0,1.0,1.0,24.0,24.0,19.99,19.99,1.97,True
53bb4d12-4e57-460d-83e4-006ff977cdc2,Restaurant 1642,Philadelphia,FL,Chinese,5,Elite,2022-06-01,Thursday,1,1.0,0.0,1.0,0.0,59.0,59.0,51.48,51.48,7.3,True
f4032f1b-36ed-4b36-88cc-bb7054d779b1,Restaurant 1657,Philadelphia,FL,Mexican,5,Elite,2023-10-01,Tuesday,1,1.0,0.0,1.0,1.0,27.0,27.0,36.9,36.9,6.01,True
6c1b14ae-3fbc-43eb-a0d7-9e12b5849c22,Restaurant 1667,Philadelphia,FL,Coffee & Tea,5,Elite,2022-10-01,Tuesday,1,1.0,0.0,1.0,1.0,26.0,26.0,28.7,28.7,6.55,True
2a22618f-75d0-4c90-b41b-3ad2148cdaa0,Restaurant 1682,Philadelphia,FL,Coffee & Tea,5,Elite,2022-10-01,Wednesday,1,1.0,0.0,1.0,1.0,15.0,15.0,8.0,8.0,6.31,True
ce9cdd1e-1f2e-4460-a1fd-81cb914b5145,Restaurant 1695,Philadelphia,FL,Chinese,5,Elite,2023-01-01,Sunday,1,1.0,0.0,1.0,0.0,56.0,56.0,57.74,57.74,7.17,True
331f735b-c7b3-4baf-9fbe-2d65340cc058,Restaurant 1712,Philadelphia,FL,Mexican,5,Elite,2023-09-01,Thursday,1,1.0,0.0,1.0,0.0,48.0,48.0,53.15,53.15,4.73,True
05866ac1-635d-4636-8682-5b28b5aedc85,Restaurant 1730,Philadelphia,FL,Sushi,5,Elite,2022-05-01,Friday,1,1.0,0.0,1.0,0.0,45.0,45.0,8.0,8.0,7.78,True
1816b749-3afa-4271-a0c1-3ec8f5d22052,Restaurant 1736,Philadelphia,FL,Italian,5,Elite,2024-03-01,Saturday,1,1.0,0.0,1.0,0.0,46.0,46.0,44.65,44.65,4.28,True
d9890ea1-fe6c-4e8b-99e7-0d4da31c948a,Restaurant 1738,Philadelphia,FL,Thai,5,Elite,2022-10-01,Thursday,1,1.0,0.0,1.0,1.0,11.0,11.0,38.15,38.15,5.99,True
937b7d2f-92ca-488e-adbb-e206cf356f1a,Restaurant 1745,Philadelphia,FL,Pizza,5,Elite,2022-04-01,Wednesday,1,1.0,0.0,1.0,1.0,23.0,23.0,11.5,11.5,4.85,True
7eb68238-8d3a-41cd-bf34-7ea52f78ba9f,Restaurant 1749,Philadelphia,FL,Seafood,5,Elite,2023-05-01,Tuesday,1,1.0,0.0,1.0,1.0,10.0,10.0,43.58,43.58,3.0,True
16e7545f-2339-4e04-ba96-f94872584363,Restaurant 1751,Philadelphia,FL,Pizza,5,Elite,2024-10-01,Friday,1,1.0,0.0,1.0,1.0,32.0,32.0,34.74,34.74,4.48,True
ebb42deb-0250-485d-846a-f81180bfb977,Restaurant 1758,Philadelphia,FL,Sushi,5,Elite,2024-11-01,Saturday,1,1.0,0.0,1.0,1.0,33.0,33.0,38.25,38.25,2.45,True
fe2a4fb5-d947-46d0-8ad1-3337a6b03e9c,Restaurant 1762,Philadelphia,FL,Coffee & Tea,5,Elite,2024-04-01,Thursday,1,1.0,0.0,1.0,0.0,35.0,35.0,38.68,38.68,6.74,True
321c66f8-62f6-434b-b2f7-38b2961dc1a3,Restaurant 1785,Philadelphia,FL,Coffee & Tea,5,Elite,2023-12-01,Saturday,1,1.0,0.0,1.0,0.0,70.0,70.0,24.37,24.37,3.5,True
cce69774-c5bb-4b19-b9f3-cf940572909f,Restaurant 1805,Philadelphia,FL,Thai,5,Elite,2022-04-01,Thursday,1,1.0,0.0,1.0,1.0,36.0,36.0,8.84,8.84,6.39,True
45aee23a-43ec-462c-b45f-fe290bccce34,Restaurant 1807,Philadelphia,FL,Sushi,5,Elite,2022-08-01,Saturday,1,1.0,0.0,1.0,0.0,47.0,47.0,17.16,17.16,7.88,True
4c34dbf0-0d16-429e-910b-9184e99eb21b,Restaurant 1829,Philadelphia,FL,Sushi,5,Elite,2022-05-01,Friday,1,1.0,0.0,1.0,0.0,40.0,40.0,15.04,15.04,5.92,True
4269178c-f980-47fc-98df-218c8e1f3eff,Restaurant 1860,Philadelphia,FL,American (New),5,Elite,2023-10-01,Friday,1,1.0,0.0,1.0,0.0,50.0,50.0,30.47,30.47,6.91,True
6e46022b-39d2-4802-8f37-7536d98e3cf7,Restaurant 1870,Philadelphia,FL,American (New),5,Elite,2024-08-01,Sunday,1,1.0,0.0,1.0,1.0,37.0,37.0,33.5,33.5,6.12,True
e5e4d693-581c-4fb7-8c50-b303531f6061,Restaurant 1874,Philadelphia,FL,Mexican,5,Elite,2022-07-01,Monday,1,1.0,0.0,1.0,0.0,45.0,45.0,41.61,41.61,1.84,True
48912f94-667c-4dbc-a3b4-2a97aa167459,Restaurant 1887,Philadelphia,FL,Burgers,5,Elite,2024-11-01,Thursday,1,1.0,0.0,1.0,1.0,28.0,28.0,20.93,20.93,2.61,True
690b0fda-fa46-4054-88af-7d7262928ddc,Restaurant 1897,Philadelphia,FL,Italian,5,Elite,2022-12-01,Thursday,1,1.0,0.0,1.0,0.0,39.0,39.0,33.67,33.67,5.65,True
f49e282e-324f-4665-bad5-0c064be569bd,Restaurant 1904,Philadelphia,FL,Sushi,5,Elite,2023-12-01,Saturday,1,1.0,0.0,1.0,0.0,62.0,62.0,25.96,25.96,5.85,True
c85587a1-9759-42b2-b91e-a8276768f4d6,Restaurant 1914,Philadelphia,FL,Mexican,5,Elite,2024-03-01,Monday,1,1.0,0.0,1.0,1.0,12.0,12.0,58.63,58.63,4.39,True
793f5872-537f-4f46-b964-ffe94fb8e587,Restaurant 1920,Philadelphia,FL,Burgers,5,Elite,2023-08-01,Wednesday,1,1.0,0.0,1.0,1.0,23.0,23.0,18.65,18.65,4.07,True
9d11ebd1-c487-4786-b35c-fa54ba280537,Restaurant 1923,Philadelphia,FL,Thai,5,Elite,2023-08-01,Wednesday,1,1.0,0.0,1.0,1.0,33.0,33.0,36.23,36.23,5.77,True
97fafae4-9a85-42ce-a2c3-16a17ddb99a5,Restaurant 1946,Philadelphia,FL,Seafood,5,Elite,2024-04-01,Saturday,1,1.0,0.0,1.0,1.0,10.0,10.0,37.13,37.13,7.15,True
aa519685-21e4-41ae-a6d6-612cbf683b76,Restaurant 1989,Philadelphia,FL,Thai,5,Elite,2022-01-01,Wednesday,1,1.0,0.0,1.0,0.0,44.0,44.0,41.33,41.33,7.77,True
f0ef8ee6-7277-4770-9b50-0ed3e101c630,Restaurant 1990,Philadelphia,FL,Seafood,5,Elite,2024-03-01,Saturday,1,1.0,0.0,1.0,1.0,16.0,16.0,23.32,23.32,7.65,True
255db5b6-f856-4ad9-902a-b189c60e7ede,Restaurant 11,Philadelphia,IL,Sushi,1,Low,2022-05-01,Saturday,1,1.0,0.0,1.0,1.0,23.0,23.0,55.02,55.02,7.34,True
8b8f0d21-e43f-4f07-ad76-25d9ced2704a,Restaurant 19,Philadelphia,IL,Chinese,1,Low,2024-04-01,Sunday,1,1.0,0.0,1.0,1.0,15.0,15.0,27.93,27.93,3.12,True
1c80a463-faab-45d4-aedb-ec971fe99b2d,Restaurant 21,Philadelphia,IL,Seafood,1,Low,2024-05-01,Wednesday,1,1.0,0.0,1.0,1.0,33.0,33.0,8.0,8.0,6.33,True
506dc2e9-bd0e-44b1-942e-6ac94eefce10,Restaurant 37,Philadelphia,IL,Pizza,1,Low,2022-08-01,Monday,1,1.0,0.0,1.0,1.0,33.0,33.0,8.0,8.0,7.37,True
bdd72c27-fd63-4faa-bccd-d8bcf727cc31,Restaurant 113,Philadelphia,IL,Mexican,1,Low,2022-10-01,Sunday,1,1.0,0.0,1.0,1.0,26.0,26.0,42.32,42.32,4.44,True
18674b04-e930-4893-8bc5-99447b17290a,Restaurant 134,Philadelphia,IL,Seafood,1,Low,2022-03-01,Friday,1,1.0,0.0,1.0,0.0,33.0,33.0,8.53,8.53,5.2,True
5374d195-e234-4f5c-a788-f5022d0d1bfc,Restaurant 140,Philadelphia,IL,Chinese,1,Low,2023-05-01,Monday,1,0.0,1.0,0.0,,,,29.71,29.71,3.68,True
f2912ec7-236d-4c2c-a51a-3ddb8c66961f,Restaurant 141,Philadelphia,IL,Seafood,1,Low,2022-08-01,Thursday,1,1.0,0.0,1.0,1.0,52.0,52.0,15.6,15.6,3.69,True
f83ba527-0f70-4f16-a702-acf43ab6b06a,Restaurant 161,Philadelphia,IL,Sushi,1,Low,2022-10-01,Wednesday,1,1.0,0.0,1.0,1.0,10.0,10.0,8.0,8.0,4.58,True
a95ded1c-ae9c-497b-84c6-1db2ccfd5e5b,Restaurant 163,Philadelphia,IL,Italian,1,Low,2023-07-01,Friday,1,1.0,0.0,1.0,1.0,26.0,26.0,29.92,29.92,2.29,True
f3bb368a-4f52-4ffd-882c-b84395bdef26,Restaurant 209,Philadelphia,IL,Italian,1,Low,2022-05-01,Tuesday,1,1.0,0.0,1.0,1.0,30.0,30.0,16.99,16.99,6.61,True
4fe2aa30-75c1-471f-b82f-1be1c25a005b,Restaurant 215,Philadelphia,IL,Pizza,1,Low,2022-12-01,Thursday,1,1.0,0.0,1.0,1.0,33.0,33.0,22.28,22.28,4.67,True
c5c78217-78a4-48ce-91ab-c3b14ec7a684,Restaurant 216,Philadelphia,IL,Seafood,1,Low,2022-11-01,Monday,1,1.0,0.0,1.0,0.0,35.0,35.0,30.44,30.44,1.83,True
65a6c396-e722-469f-b0a7-be6c51fcdad2,Restaurant 224,Philadelphia,IL,Mexican,1,Low,2022-01-01,Saturday,1,1.0,0.0,1.0,1.0,41.0,41.0,38.2,38.2,5.6,True
25a0eb54-5208-4418-9d3a-b5c847d45dd5,Restaurant 236,Philadelphia,IL,American (New),1,Low,2023-10-01,Saturday,1,1.0,0.0,1.0,1.0,24.0,24.0,14.99,14.99,6.35,True
c6e03976-ae30-4182-b08d-2cfcd7a10499,Restaurant 240,Philadelphia,IL,Seafood,1,Low,2022-07-01,Monday,1,1.0,0.0,1.0,1.0,30.0,30.0,11.11,11.11,6.68,True
b42d7de1-3ada-44a9-9689-75bae3bfed7f,Restaurant 246,Philadelphia,IL,Italian,1,Low,2023-08-01,Saturday,1,1.0,0.0,1.0,1.0,33.0,33.0,28.34,28.34,5.1,True
ff23761c-b19c-47b5-835e-fba3c9949a80,Restaurant 254,Philadelphia,IL,Thai,1,Low,2023-02-01,Thursday,1,1.0,0.0,1.0,0.0,54.0,54.0,27.84,27.84,1.84,True
d4b1ec5c-ee6e-49de-8b6e-dea80817b420,Restaurant 259,Philadelphia,IL,Seafood,1,Low,2023-03-01,Friday,1,0.0,1.0,0.0,,,,48.58,48.58,7.44,True
a4f4d3d8-8ddd-4e50-bd2f-a5e2c874810c,Restaurant 263,Philadelphia,IL,Chinese,1,Low,2022-12-01,Sunday,1,1.0,0.0,1.0,1.0,51.0,51.0,37.43,37.43,4.56,True
fe9048ac-13af-4e1a-875c-64967ba99e8a,Restaurant 266,Philadelphia,IL,Chinese,1,Low,2023-09-01,Tuesday,1,1.0,0.0,1.0,0.0,38.0,38.0,8.0,8.0,5.17,True
622bdd6c-92ab-4876-9b72-acc61d286b35,Restaurant 290,Philadelphia,IL,Italian,1,Low,2024-09-01,Wednesday,1,1.0,0.0,1.0,1.0,13.0,13.0,41.7,41.7,5.49,True
2c1ad821-4752-464d-8563-3a7497221e4a,Restaurant 291,Philadelphia,IL,Coffee & Tea,1,Low,2024-09-01,Tuesday,1,0.0,1.0,0.0,,,,31.12,31.12,5.29,True
0b71697b-203a-4aea-8aae-0b47b0b854a4,Restaurant 301,Philadelphia,IL,American (New),1,Low,2022-06-01,Saturday,1,1.0,0.0,1.0,1.0,30.0,30.0,22.8,22.8,3.34,True
6b6120a4-4640-4e7d-ba88-1d967cdbdec7,Restaurant 302,Philadelphia,IL,Burgers,1,Low,2024-06-01,Sunday,1,1.0,0.0,1.0,1.0,47.0,47.0,30.85,30.85,5.99,True
36b4cfb5-6128-4bdd-91b9-27c60dbffd0d,Restaurant 328,Philadelphia,IL,American (New),1,Low,2024-06-01,Sunday,1,1.0,0.0,1.0,0.0,60.0,60.0,45.99,45.99,6.88,True
82acab3b-09c6-4b99-a338-8fe7ce949381,Restaurant 331,Philadelphia,IL,Pizza,1,Low,2024-10-01,Thursday,1,1.0,0.0,1.0,1.0,23.0,23.0,32.54,32.54,7.84,True
