business_id,checkin_at,_ingested_at,_batch_date
d73ccab7-2d4e-4348-b9ff-12190ffc4d68,2022-09-26 17:46:00,2024-01-01 00:00:00,2024-01-01
10b9b9a3-b3e2-47dc-b449-4a4592513e37,2023-03-14 16:04:00,2024-01-01 00:00:00,2024-01-01
1c02b15f-4616-4216-9b54-4c62a27c1ae9,2019-11-11 12:21:00,2024-01-01 00:00:00,2024-01-01
ef42be3b-52c9-4d67-aa60-aeed0338830b,2022-09-14 14:46:00,2024-01-01 00:00:00,2024-01-01
f5f963ec-8a77-4223-9b3c-0fddd61cdc78,2023-01-19 08:09:00,2024-01-01 00:00:00,2024-01-01
33a8bae8-defe-45ee-bc55-acac9865843c,2019-10-19 06:05:00,2024-01-01 00:00:00,2024-01-01
85d3b40f-036a-495f-8040-6d1775cd5db3,2022-06-17 08:25:00,2024-01-01 00:00:00,2024-01-01
8c9c9dbe-e89c-4845-932b-7aff6ac30a0a,2020-03-27 01:19:00,2024-01-01 00:00:00,2024-01-01
21c859a2-d57a-446d-9b51-1adcab539d9d,2019-01-25 04:12:00,2024-01-01 00:00:00,2024-01-01
cddb1832-8422-4468-ad72-0b4a782f2278,2021-05-06 06:26:00,2024-01-01 00:00:00,2024-01-01
030feb28-36e3-4593-8d5c-c8d42af61ec0,2023-06-26 04:27:00,2024-01-01 00:00:00,2024-01-01
88ae4cc4-c859-41bb-b115-0a8c07730e75,2022-01-25 08:58:00,2024-01-01 00:00:00,2024-01-01
071aa882-feda-46a3-a4e8-02ec468ad223,2020-03-07 02:10:00,2024-01-01 00:00:00,2024-01-01
91096f25-23db-4314-bd32-4aedbc41c3ce,2023-10-25 08:46:00,2024-01-01 00:00:00,2024-01-01
45d7ea24-c950-49db-a864-e2d30c0d5168,2021-09-15 02:14:00,2024-01-01 00:00:00,2024-01-01
81e9a5ae-2a60-4430-ba07-8f13d1315b73,2021-08-17 05:59:00,2024-01-01 00:00:00,2024-01-01
6e0e9c7d-40f2-4687-93a3-07886e09f690,2022-10-09 03:05:00,2024-01-01 00:00:00,2024-01-01
2e4e0d6e-9e7c-4a8a-929d-e5a748af17d4,2022-10-02 10:39:00,2024-01-01 00:00:00,2024-01-01
d1af5b5f-9803-4859-82ba-f9a6eacbf0fc,2023-01-30 15:16:00,2024-01-01 00:00:00,2024-01-01
d200bcbf-2a8f-48d4-9253-7997795d92cf,2022-03-27 17:56:00,2024-01-01 00:00:00,2024-01-01
5eef5951-d005-4984-b47a-d06c66199451,2023-07-26 10:40:00,2024-01-01 00:00:00,2024-01-01
6683db8b-bf0e-4904-a49d-c15c6cda38c7,2022-09-23 16:09:00,2024-01-01 00:00:00,2024-01-01
143f33fe-1773-4762-ba69-036c875909eb,2022-09-29 22:37:00,2024-01-01 00:00:00,2024-01-01
143f33fe-1773-4762-ba69-036c875909eb,2021-12-01 08:51:00,2024-01-01 00:00:00,2024-01-01
430db7a5-b9a0-4d5b-8b89-1fac2d3c6a09,2022-05-01 07:14:00,2024-01-01 00:00:00,2024-01-01
c9f97feb-5530-4096-aa8a-da682c30bad0,2023-07-27 13:30:00,2024-01-01 00:00:00,2024-01-01
57c6c21f-4b7b-4f72-ba83-2b0e46e6caad,2020-07-11 16:19:00,2024-01-01 00:00:00,2024-01-01
f9b92ba0-683f-4413-aca6-0f09926c345c,2021-10-18 23:25:00,2024-01-01 00:00:00,2024-01-01
2cca2c71-8879-4dd7-8c3e-2a9d62eba8e8,2019-04-16 18:19:00,2024-01-01 00:00:00,2024-01-01
b5bbac0d-38cb-48df-bf1e-ac8a70a044b5,2023-06-30 08:06:00,2024-01-01 00:00:00,2024-01-01
d4f537d1-f965-4b8f-a988-6937f70e11b0,2023-08-15 17:14:00,2024-01-01 00:00:00,2024-01-01
3ae4c331-afe9-42f6-86e0-16b66d7c48bf,2023-09-26 07:56:00,2024-01-01 00:00:00,2024-01-01
81b66fee-e764-4208-8777-f3ce1e86f1c7,2020-05-24 04:59:00,2024-01-01 00:00:00,2024-01-01
6fce7ef5-ee43-4bdb-90de-d63a0361ff25,2019-07-21 17:32:00,2024-01-01 00:00:00,2024-01-01
026515ac-4bbe-49a3-a1ec-e618af37f455,2021-01-13 23:25:00,2024-01-01 00:00:00,2024-01-01
88ae4cc4-c859-41bb-b115-0a8c07730e75,2021-05-08 10:19:00,2024-01-01 00:00:00,2024-01-01
7202611c-9b89-4c04-b67a-ffc76837fecb,2019-06-16 05:39:00,2024-01-01 00:00:00,2024-01-01
4d6f0375-b4c8-472f-961b-9d4ab77cf9d0,2021-09-12 21:04:00,2024-01-01 00:00:00,2024-01-01
9668a015-446f-49b9-b39f-2b220770f90d,2023-05-07 01:27:00,2024-01-01 00:00:00,2024-01-01
1cc7c465-4c34-47f9-bfc3-fffe059d40c5,2021-04-11 13:09:00,2024-01-01 00:00:00,2024-01-01
cb22d79c-9cd7-4ebe-a15a-6a9c3fb34123,2021-04-28 00:21:00,2024-01-01 00:00:00,2024-01-01
a820e556-c90a-47c0-af29-f60ca8d22e08,2021-01-28 09:15:00,2024-01-01 00:00:00,2024-01-01
4de6c7f0-1541-4146-ba6c-4b5813098f5e,2021-09-23 15:59:00,2024-01-01 00:00:00,2024-01-01
9033db67-1d5a-4c89-9cd7-589bb022a6ee,2021-03-22 06:25:00,2024-01-01 00:00:00,2024-01-01
5d52cf68-3e58-494c-9ae6-1b53dbb06462,2021-05-30 07:18:00,2024-01-01 00:00:00,2024-01-01
906d7997-95c3-4edf-8222-0f6d5f7a8efb,2020-05-13 05:21:00,2024-01-01 00:00:00,2024-01-01
7c370196-e467-4102-be70-deb73cbca2c3,2019-11-23 10:37:00,2024-01-01 00:00:00,2024-01-01
d06afe8f-b00f-4b3d-951b-dfc4f57cbee5,2021-02-10 02:06:00,2024-01-01 00:00:00,2024-01-01
5d12e724-cb1e-4fa2-8a4b-7233cc8fe6ec,2019-06-18 23:00:00,2024-01-01 00:00:00,2024-01-01
0fe98d5e-6974-49a2-8470-b3d3e5c12fcc,2019-11-04 13:31:00,2024-01-01 00:00:00,2024-01-01
23a41a82-aaeb-4cbc-a3da-56c530260b62,2019-07-09 22:41:00,2024-01-01 00:00:00,2024-01-01
d39003ff-20ab-4c47-80e5-78bac10aa506,2019-11-08 00:30:00,2024-01-01 00:00:00,2024-01-01
6ecee6f2-1238-4a29-9fd3-442f6ff0e1fe,2019-12-30 04:18:00,2024-01-01 00:00:00,2024-01-01
a4412d03-cb82-463c-8298-df6ca976c324,2023-09-24 21:43:00,2024-01-01 00:00:00,2024-01-01
52e4d0f2-f61f-47b1-90f9-cfa43836e7eb,2023-08-21 11:42:00,2024-01-01 00:00:00,2024-01-01
2c6ffb96-8ed7-442d-a07e-22d72b2cc084,2022-03-17 01:10:00,2024-01-01 00:00:00,2024-01-01
9ac816b3-ed31-438d-8de1-bdc665b55fff,2020-09-26 03:02:00,2024-01-01 00:00:00,2024-01-01
5d12e724-cb1e-4fa2-8a4b-7233cc8fe6ec,2022-04-08 01:39:00,2024-01-01 00:00:00,2024-01-01
2a67aedf-6514-4b81-a4d7-060235d6e43e,2019-01-01 06:50:00,2024-01-01 00:00:00,2024-01-01
78c30b8e-b992-4967-b4a6-e9d7e41db299,2019-12-15 12:52:00,2024-01-01 00:00:00,2024-01-01
75b7337f-e116-4636-ac36-fe61ed885b30,2021-10-01 08:37:00,2024-01-01 00:00:00,2024-01-01
44444b0d-5b0a-407c-a8be-8eef20b13052,2020-08-19 16:04:00,2024-01-01 00:00:00,2024-01-01
2f7e88e4-152b-43bf-93f3-dbe2106bdc84,2023-08-31 09:08:00,2024-01-01 00:00:00,2024-01-01
07e5b557-841f-4555-ae9d-a926caafb32a,2019-05-14 19:54:00,2024-01-01 00:00:00,2024-01-01
a9032709-b02e-4e5e-ab7b-084c49a7cb9f,2020-06-16 20:49:00,2024-01-01 00:00:00,2024-01-01
1ec056da-114f-4842-af22-25ee69039a38,2022-12-04 03:31:00,2024-01-01 00:00:00,2024-01-01
04723e3e-62de-4c60-8482-d3c5544ef0d5,2022-05-27 22:18:00,2024-01-01 00:00:00,2024-01-01
2a87e792-c7aa-4e6a-9a14-66a9007da535,2019-03-07 10:42:00,2024-01-01 00:00:00,2024-01-01
e7f6d769-7279-46ba-8b63-105cef9bfd01,2019-11-30 15:51:00,2024-01-01 00:00:00,2024-01-01
0ce240aa-6ec3-42da-bb65-a50fb6b5ccc9,2021-07-15 16:19:00,2024-01-01 00:00:00,2024-01-01
7dc7578d-6c47-49be-92dd-63a8e617233c,2020-08-24 22:52:00,2024-01-01 00:00:00,2024-01-01
d99f29a1-fbfd-4641-9f25-3cddfc9e6f64,2021-04-01 07:50:00,2024-01-01 00:00:00,2024-01-01
0fcf7399-8fe6-439c-977f-6e8fde3da99b,2023-10-01 21:20:00,2024-01-01 00:00:00,2024-01-01
3dcb9969-4b73-4926-aa46-2c48ba947fc0,2020-03-07 14:09:00,2024-01-01 00:00:00,2024-01-01
06bdb1fb-5584-44c3-b60e-ba9d730a9ff5,2022-12-11 01:05:00,2024-01-01 00:00:00,2024-01-01
79001d4d-d695-492b-b3a9-4fd78d066ddc,2019-05-01 03:09:00,2024-01-01 00:00:00,2024-01-01
0375d747-f805-4c9e-b6ae-321d1d5aa9fa,2019-08-09 04:09:00,2024-01-01 00:00:00,2024-01-01
5bc5474f-e659-435e-92e4-f5bcc8af59ad,2023-01-20 09:49:00,2024-01-01 00:00:00,2024-01-01
34943a3f-75c0-424a-a27e-89714269da45,2020-11-12 10:37:00,2024-01-01 00:00:00,2024-01-01
2b55163c-c8c3-4a9f-ad5a-0948e83fe97e,2020-05-04 15:27:00,2024-01-01 00:00:00,2024-01-01
99a2b8b6-7876-4a84-b9fe-9a64c99038d8,2021-04-19 20:42:00,2024-01-01 00:00:00,2024-01-01
2346b719-adb0-49bc-a14e-4407cf1a3a9f,2022-10-07 23:37:00,2024-01-01 00:00:00,2024-01-01
4ad46ba6-0e0d-4a9f-99a0-daaf42573169,2020-09-11 22:13:00,2024-01-01 00:00:00,2024-01-01
1c2fd5bb-080f-4561-b29d-68f1d2290128,2021-08-27 01:23:00,2024-01-01 00:00:00,2024-01-01
b6b0758a-4b5d-4843-a330-5ea470bd1125,2019-11-17 06:22:00,2024-01-01 00:00:00,2024-01-01
1d4ae20a-50eb-4da3-af0e-e64abeb8ab75,2019-05-16 01:53:00,2024-01-01 00:00:00,2024-01-01
79a52758-a803-4d40-af99-b6f10fb759af,2023-10-14 08:24:00,2024-01-01 00:00:00,2024-01-01
03c4c663-c9ac-4db2-a70e-b32a1d980622,2020-01-18 15:29:00,2024-01-01 00:00:00,2024-01-01
57ae4cdb-5481-4954-b336-5912b1b3653a,2022-09-10 12:50:00,2024-01-01 00:00:00,2024-01-01
b5bbac0d-38cb-48df-bf1e-ac8a70a044b5,2022-12-23 10:28:00,2024-01-01 00:00:00,2024-01-01
1cc7c465-4c34-47f9-bfc3-fffe059d40c5,2019-09-30 10:47:00,2024-01-01 00:00:00,2024-01-01
376bf133-e199-4cba-9207-4b5fbcc0407c,2022-12-19 21:20:00,2024-01-01 00:00:00,2024-01-01
88ae4cc4-c859-41bb-b115-0a8c07730e75,2023-03-20 22:11:00,2024-01-01 00:00:00,2024-01-01
a8c25bcf-82b8-4319-b1e5-589272d55207,2019-01-16 05:16:00,2024-01-01 00:00:00,2024-01-01
61a0ff12-d68f-4b62-afab-5178433b5f21,2021-05-01 15:56:00,2024-01-01 00:00:00,2024-01-01
d4f537d1-f965-4b8f-a988-6937f70e11b0,2020-11-16 01:56:00,2024-01-01 00:00:00,2024-01-01
f97791ea-8b07-49c7-87e4-14ac0d341906,2019-10-15 16:38:00,2024-01-01 00:00:00,2024-01-01
45446c04-e6a0-4cac-9e99-d912f4625863,2021-10-11 08:58:00,2024-01-01 00:00:00,2024-01-01
231bd419-685c-4a7c-86fc-f896eb986a7c,2020-02-19 05:26:00,2024-01-01 00:00:00,2024-01-01
68150799-c06b-4ee1-b210-48ab114ad0bb,2019-03-20 00:40:00,2024-01-01 00:00:00,2024-01-01
edea4b5f-3f5d-4314-8bf0-a86d0b8effc6,2021-01-08 10:51:00,2024-01-01 00:00:00,2024-01-01
d1af5b5f-9803-4859-82ba-f9a6eacbf0fc,2022-06-13 10:00:00,2024-01-01 00:00:00,2024-01-01
293f5bd9-e77f-453a-8ae8-8c2555462874,2019-08-03 16:12:00,2024-01-01 00:00:00,2024-01-01
d4f537d1-f965-4b8f-a988-6937f70e11b0,2020-03-08 10:43:00,2024-01-01 00:00:00,2024-01-01
a46186c5-5c89-4d8d-becf-598788357b0e,2022-09-10 23:47:00,2024-01-01 00:00:00,2024-01-01
5dcb279c-8c21-4c39-93d8-3b753eef2167,2021-10-31 16:25:00,2024-01-01 00:00:00,2024-01-01
4f37f760-e528-4e48-bb95-14c54d9a2102,2021-12-18 19:59:00,2024-01-01 00:00:00,2024-01-01
13d5de61-8558-4387-8ab4-347a8f505a31,2022-06-07 13:49:00,2024-01-01 00:00:00,2024-01-01
f9817dda-1be4-4164-98b5-454572022baa,2023-02-06 01:29:00,2024-01-01 00:00:00,2024-01-01
4f37f760-e528-4e48-bb95-14c54d9a2102,2023-01-12 17:18:00,2024-01-01 00:00:00,2024-01-01
4d99c5c8-5bae-49f8-b001-1b9bc6a9e592,2022-01-08 14:02:00,2024-01-01 00:00:00,2024-01-01
95785e11-a66e-4435-b080-1c3444822f98,2020-08-05 00:26:00,2024-01-01 00:00:00,2024-01-01
50cf36b9-dc61-4a90-9621-0fdb28234606,2022-04-21 02:30:00,2024-01-01 00:00:00,2024-01-01
7c4a0338-8dcb-4de5-b189-da33fbef11d0,2023-08-26 13:59:00,2024-01-01 00:00:00,2024-01-01
81e9a5ae-2a60-4430-ba07-8f13d1315b73,2021-08-07 19:36:00,2024-01-01 00:00:00,2024-01-01
ea89fd49-731f-4da8-969b-bc2a6c8bea84,2020-04-17 10:53:00,2024-01-01 00:00:00,2024-01-01
04723e3e-62de-4c60-8482-d3c5544ef0d5,2022-04-25 14:16:00,2024-01-01 00:00:00,2024-01-01
32e2f2ae-8d59-43ef-b972-bc85f1e3effa,2020-09-06 20:54:00,2024-01-01 00:00:00,2024-01-01
9c9aa69d-90bb-4475-b683-682dd56bdb25,2019-03-21 07:42:00,2024-01-01 00:00:00,2024-01-01
17f17fc6-d728-4173-a47c-4726931b69e7,2022-04-01 12:16:00,2024-01-01 00:00:00,2024-01-01
981d69ee-8bf8-4175-a790-bf01bf05aabd,2019-01-09 07:02:00,2024-01-01 00:00:00,2024-01-01
2cca2c71-8879-4dd7-8c3e-2a9d62eba8e8,2020-03-30 14:15:00,2024-01-01 00:00:00,2024-01-01
1cc9d468-4898-4575-9b28-0d959c1aa2eb,2021-03-24 13:03:00,2024-01-01 00:00:00,2024-01-01
26a8ea3c-d6d3-417b-b4e9-4ad78e3d2c43,2019-06-05 08:34:00,2024-01-01 00:00:00,2024-01-01
86e0ac77-a519-4936-bcb8-a02a31099e7b,2023-07-26 17:26:00,2024-01-01 00:00:00,2024-01-01
a0193e2c-8fac-4f96-b87b-b3dbb309bef1,2019-02-03 23:50:00,2024-01-01 00:00:00,2024-01-01
60b418d4-86d2-4132-9bc5-6ca7e221f7f0,2023-04-20 09:49:00,2024-01-01 00:00:00,2024-01-01
fa6dbc27-2b6a-4eb8-bbb5-9e5358db1290,2022-05-14 01:31:00,2024-01-01 00:00:00,2024-01-01
dab8a10a-7ff5-4eac-b5c5-81b48cd49bd1,2022-04-03 17:42:00,2024-01-01 00:00:00,2024-01-01
99efa319-16a0-466f-9da7-67892c533f4e,2022-02-05 03:54:00,2024-01-01 00:00:00,2024-01-01
beb98874-b0ac-48c3-bde8-08fcd607299b,2020-04-25 12:35:00,2024-01-01 00:00:00,2024-01-01
57c6c21f-4b7b-4f72-ba83-2b0e46e6caad,2023-01-26 05:34:00,2024-01-01 00:00:00,2024-01-01
cb54cd85-0380-4ca9-a739-eee1dc503a51,2022-09-05 00:43:00,2024-01-01 00:00:00,2024-01-01
9ba8e8ff-bbfd-4dfb-be8f-8a129cb40913,2021-05-29 10:41:00,2024-01-01 00:00:00,2024-01-01
8f10bb43-2edd-452d-9b02-bc94aef8d31e,2020-05-17 15:01:00,2024-01-01 00:00:00,2024-01-01
cdd01a01-fe8b-40d4-b2a3-c0e0207a3a1f,2019-07-23 23:46:00,2024-01-01 00:00:00,2024-01-01
0288a5fb-a2e3-472e-b132-4e10784bc88a,2020-06-12 21:18:00,2024-01-01 00:00:00,2024-01-01
6b807bcd-3847-46b4-b0cc-81288a961cc5,2022-10-07 13:10:00,2024-01-01 00:00:00,2024-01-01
d78182ff-6287-47fb-a6a1-c86862779c6a,2021-05-23 23:10:00,2024-01-01 00:00:00,2024-01-01
c5b60773-230d-452a-a448-54789e68efc7,2021-01-10 09:19:00,2024-01-01 00:00:00,2024-01-01
1e87b20e-fff6-4872-96d5-dec2cad2713a,2022-01-15 17:40:00,2024-01-01 00:00:00,2024-01-01
c152a397-4b4d-4fd6-aaeb-325b9cf6fe2d,2019-05-21 04:55:00,2024-01-01 00:00:00,2024-01-01
d06afe8f-b00f-4b3d-951b-dfc4f57cbee5,2019-09-06 00:15:00,2024-01-01 00:00:00,2024-01-01
430db7a5-b9a0-4d5b-8b89-1fac2d3c6a09,2019-05-16 08:11:00,2024-01-01 00:00:00,2024-01-01
54c56d27-12b3-41fc-858b-e92641bf13e1,2019-08-21 14:21:00,2024-01-01 00:00:00,2024-01-01
a0193e2c-8fac-4f96-b87b-b3dbb309bef1,2019-09-06 17:29:00,2024-01-01 00:00:00,2024-01-01
99a2b8b6-7876-4a84-b9fe-9a64c99038d8,2021-11-12 15:42:00,2024-01-01 00:00:00,2024-01-01
82bb5172-cd94-4a25-aca8-42681ed0ca0e,2022-06-12 02:22:00,2024-01-01 00:00:00,2024-01-01
61a0ff12-d68f-4b62-afab-5178433b5f21,2023-06-04 11:11:00,2024-01-01 00:00:00,2024-01-01
22396224-bed7-4623-aa8e-286ce43cea68,2021-03-05 06:34:00,2024-01-01 00:00:00,2024-01-01
72af3421-4c21-454c-ae33-5b876b8ee2d8,2020-05-27 00:58:00,2024-01-01 00:00:00,2024-01-01
79a52758-a803-4d40-af99-b6f10fb759af,2022-06-24 02:04:00,2024-01-01 00:00:00,2024-01-01
302f1237-ef3a-4879-89a9-7a23764174e3,2019-11-29 10:10:00,2024-01-01 00:00:00,2024-01-01
1cc7c465-4c34-47f9-bfc3-fffe059d40c5,2021-12-05 22:34:00,2024-01-01 00:00:00,2024-01-01
13ef26fb-028c-4b96-bd33-23545fd49368,2020-02-02 20:22:00,2024-01-01 00:00:00,2024-01-01
e11796eb-f388-4c9a-9e7e-46d8524a5e36,2019-03-03 12:50:00,2024-01-01 00:00:00,2024-01-01
746c3efc-cf72-421d-9710-968c235f4970,2023-03-30 03:51:00,2024-01-01 00:00:00,2024-01-01
4ea1929e-fb62-497a-b376-f1ffee3f4867,2021-11-15 12:13:00,2024-01-01 00:00:00,2024-01-01
00a0efc8-6053-489f-be9b-2c105c9904d8,2019-12-10 19:40:00,2024-01-01 00:00:00,2024-01-01
2df2adba-7f82-402e-ba5c-c93f88573bb2,2021-09-17 18:47:00,2024-01-01 00:00:00,2024-01-01
ea2cf0bb-53e1-48f6-bf8d-338ee7db84df,2022-11-29 23:14:00,2024-01-01 00:00:00,2024-01-01
be7267ea-8018-4b14-ba5c-cfcb66781462,2023-09-06 15:35:00,2024-01-01 00:00:00,2024-01-01
2f72de34-0cd3-4c9c-ba81-55c9916a9bbf,2023-04-28 12:20:00,2024-01-01 00:00:00,2024-01-01
7d452a25-98d5-4e93-91d0-c5173fe7ba0b,2022-08-08 06:57:00,2024-01-01 00:00:00,2024-01-01
e642b2cf-beb5-4842-8a40-ff302c3dea85,2019-03-27 14:12:00,2024-01-01 00:00:00,2024-01-01
28bb2c40-3d13-41a8-8b00-f3b3855cfc8f,2019-01-08 11:01:00,2024-01-01 00:00:00,2024-01-01
23a41a82-aaeb-4cbc-a3da-56c530260b62,2022-09-23 11:41:00,2024-01-01 00:00:00,2024-01-01
680a1405-03aa-48f2-be89-62e1c8bf3627,2020-11-24 23:53:00,2024-01-01 00:00:00,2024-01-01
b11e4077-bcfa-4850-b6d2-e2d7fbe51752,2019-01-16 10:55:00,2024-01-01 00:00:00,2024-01-01
ea4d27d0-037c-4927-900f-4f755cec1ab2,2021-08-07 04:53:00,2024-01-01 00:00:00,2024-01-01
4815c1f5-d4da-45ce-b56e-107a488864d4,2019-07-16 16:35:00,2024-01-01 00:00:00,2024-01-01
dbf64d39-3c3e-4365-8718-51e7b760c8e7,2023-04-19 18:08:00,2024-01-01 00:00:00,2024-01-01
df12ed67-7c50-4007-92d4-1b779e3d741b,2021-08-27 17:35:00,2024-01-01 00:00:00,2024-01-01
d250a920-f9be-4677-86a3-8a72838f9886,2023-01-26 10:07:00,2024-01-01 00:00:00,2024-01-01
6c39ea13-ac4e-4ce2-84a6-5801fdce5481,2022-07-03 01:50:00,2024-01-01 00:00:00,2024-01-01
7bd9faf9-ba67-4110-af10-8fd6782127f8,2023-09-07 10:15:00,2024-01-01 00:00:00,2024-01-01
f3e3ebe3-029a-424d-8e46-d1cabd507128,2020-10-01 13:18:00,2024-01-01 00:00:00,2024-01-01
a46186c5-5c89-4d8d-becf-598788357b0e,2019-03-21 03:03:00,2024-01-01 00:00:00,2024-01-01
4243d1f7-0737-43e0-a170-78a6314dc76f,2020-09-06 04:44:00,2024-01-01 00:00:00,2024-01-01
1cc7c465-4c34-47f9-bfc3-fffe059d40c5,2020-06-12 12:09:00,2024-01-01 00:00:00,2024-01-01
e11796eb-f388-4c9a-9e7e-46d8524a5e36,2020-07-28 13:04:00,2024-01-01 00:00:00,2024-01-01
c2a105a4-8173-4003-8b19-f4ab166c39ed,2021-12-23 02:31:00,2024-01-01 00:00:00,2024-01-01
951a9f55-1058-4bd9-954d-043e088ec276,2020-09-23 09:26:00,2024-01-01 00:00:00,2024-01-01
7844313c-03fb-460d-afa6-978f8001955b,2019-02-16 09:20:00,2024-01-01 00:00:00,2024-01-01
edea4b5f-3f5d-4314-8bf0-a86d0b8effc6,2020-01-14 02:55:00,2024-01-01 00:00:00,2024-01-01
698c485c-a3d2-4d4e-a084-fb3988b3d986,2019-10-09 16:38:00,2024-01-01 00:00:00,2024-01-01
d06afe8f-b00f-4b3d-951b-dfc4f57cbee5,2022-05-12 03:23:00,2024-01-01 00:00:00,2024-01-01
197a906c-2754-459a-814c-c59419530f1a,2019-08-21 08:49:00,2024-01-01 00:00:00,2024-01-01
8cb65eeb-d4f0-47a4-b38a-f045fe0506da,2020-11-14 03:11:00,2024-01-01 00:00:00,2024-01-01
1ae0421e-b20f-4a4e-bb4a-8c5a792fae42,2022-03-26 18:51:00,2024-01-01 00:00:00,2024-01-01
9a545791-bfa3-4b65-87e1-a3a88a349f27,2019-06-11 01:17:00,2024-01-01 00:00:00,2024-01-01
62638dba-59a8-4de4-b3df-06501e2a7309,2020-09-29 17:48:00,2024-01-01 00:00:00,2024-01-01
c0d8692a-0e8c-43dc-9470-88c60fa6f487,2022-01-13 02:51:00,2024-01-01 00:00:00,2024-01-01
651b093f-80ef-411a-997f-1ce733236f43,2022-12-30 18:55:00,2024-01-01 00:00:00,2024-01-01
f0d033e3-4694-4cfb-9d77-489eed62b354,2022-11-15 09:58:00,2024-01-01 00:00:00,2024-01-01
be7267ea-8018-4b14-ba5c-cfcb66781462,2022-02-05 09:06:00,2024-01-01 00:00:00,2024-01-01
07516eff-8e29-411e-b392-afaaee9016e6,2021-04-06 01:19:00,2024-01-01 00:00:00,2024-01-01
5a485394-3184-41d9-948f-13c4ac0472c2,2023-12-04 02:42:00,2024-01-01 00:00:00,2024-01-01
a4e34d9b-0a0d-46a2-9d9e-c7314cb0b44c,2020-11-13 23:03:00,2024-01-01 00:00:00,2024-01-01
9bddb06a-1019-4e75-a10a-17b93e8b5b42,2019-10-08 03:37:00,2024-01-01 00:00:00,2024-01-01
2b023759-5dc3-4917-8cbb-194bcec4bc52,2019-01-09 15:02:00,2024-01-01 00:00:00,2024-01-01
a57ccce5-4849-48fc-bdfa-0c5932580ebc,2021-08-18 11:25:00,2024-01-01 00:00:00,2024-01-01
2b023759-5dc3-4917-8cbb-194bcec4bc52,2022-01-14 08:10:00,2024-01-01 00:00:00,2024-01-01
399f88ee-c3c2-4945-853e-1941dee550ef,2022-04-25 17:57:00,2024-01-01 00:00:00,2024-01-01
6fefc024-07d9-4a86-ac9b-699fd27b6e4c,2023-06-15 02:21:00,2024-01-01 00:00:00,2024-01-01
0c3f74d1-d580-49a6-b4ae-3d4efceccede,2019-12-11 20:58:00,2024-01-01 00:00:00,2024-01-01
52e4d0f2-f61f-47b1-90f9-cfa43836e7eb,2022-03-11 03:40:00,2024-01-01 00:00:00,2024-01-01
8819d9f7-a96c-49ba-b6d3-97e15ed72dbb,2023-07-22 15:13:00,2024-01-01 00:00:00,2024-01-01
f004475d-46db-455f-979c-165786d0d6df,2023-02-01 04:10:00,2024-01-01 00:00:00,2024-01-01
45446c04-e6a0-4cac-9e99-d912f4625863,2023-02-20 21:32:00,2024-01-01 00:00:00,2024-01-01
630f6ee2-4357-4798-b435-386ea8a00d80,2020-05-03 00:43:00,2024-01-01 00:00:00,2024-01-01
f480b76b-76bc-484f-8d2c-955d43244901,2021-12-07 08:36:00,2024-01-01 00:00:00,2024-01-01
fb196124-3f62-4741-8b92-6d48e5001c61,2023-06-16 06:31:00,2024-01-01 00:00:00,2024-01-01
2db30c78-fe47-4ff9-85ab-6216a35a122f,2022-01-26 01:27:00,2024-01-01 00:00:00,2024-01-01
2f7e88e4-152b-43bf-93f3-dbe2106bdc84,2020-03-08 21:24:00,2024-01-01 00:00:00,2024-01-01
030feb28-36e3-4593-8d5c-c8d42af61ec0,2020-01-30 16:18:00,2024-01-01 00:00:00,2024-01-01
d30e8550-6c98-4111-9929-897b013e7490,2020-12-06 12:37:00,2024-01-01 00:00:00,2024-01-01
c46055ff-a101-4e7c-b06d-5750fe2694b1,2021-04-22 18:18:00,2024-01-01 00:00:00,2024-01-01
8564e2c0-2c90-4a7f-ac42-b93cbec1c8c2,2020-07-05 19:54:00,2024-01-01 00:00:00,2024-01-01
7a7b7d9e-e75c-48d9-ad80-4b13675af47d,2019-09-13 13:16:00,2024-01-01 00:00:00,2024-01-01
f5b4dc98-7753-440c-be2a-728e530730d0,2022-08-20 15:00:00,2024-01-01 00:00:00,2024-01-01
d38f3cd2-cd63-4045-82c5-930ec1485b40,2019-08-23 18:12:00,2024-01-01 00:00:00,2024-01-01
a94ab030-6fa9-405a-a6d1-616817fc5300,2023-03-10 22:08:00,2024-01-01 00:00:00,2024-01-01
0c3f74d1-d580-49a6-b4ae-3d4efceccede,2022-03-26 20:37:00,2024-01-01 00:00:00,2024-01-01
06469e1b-9c8d-4e4e-9c14-e69b211f5475,2019-09-03 21:15:00,2024-01-01 00:00:00,2024-01-01
edea4b5f-3f5d-4314-8bf0-a86d0b8effc6,2019-09-29 01:14:00,2024-01-01 00:00:00,2024-01-01
a40a848a-55c3-4609-ac67-467bfab77ed1,2020-05-26 01:46:00,2024-01-01 00:00:00,2024-01-01
c9bf95b9-b0ae-4dc9-91af-c64e1f637bdf,2019-05-28 12:08:00,2024-01-01 00:00:00,2024-01-01
eea3d3c5-98b7-4022-b15a-0ec60a4b70ea,2020-03-22 03:36:00,2024-01-01 00:00:00,2024-01-01
db32566f-74bd-466c-9ba7-ec9f5a3b3877,2019-01-06 06:45:00,2024-01-01 00:00:00,2024-01-01
5d34ee55-9636-4b86-a473-7aaedbd3b76e,2019-08-15 22:00:00,2024-01-01 00:00:00,2024-01-01
