business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,_ingested_at,_batch_date
4ae2a95c-4f3f-4078-a542-685cc396e39a,Restaurant 465,5307 Main St,Philadelphia,WA,38830,47.010718,-96.366654,5.0,1306,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
550b3a4a-bd56-4e65-b543-b1eca69665c3,Restaurant 466,8898 Main St,Philadelphia,OH,22051,33.036268,-76.413179,3.5,2713,False,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
e4ed1817-8105-4170-bc19-feaa24b45a39,Restaurant 467,3679 Main St,Philadelphia,CO,79533,35.921715,-94.126592,1.0,940,False,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
cdd715a7-e0b1-4867-ad94-59f94a9ac55b,Restaurant 468,4037 Main St,Philadelphia,CO,91412,30.608025,-122.806751,3.5,3125,True,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
7ec5b09e-9906-4b13-beef-ddbe53eaf253,Restaurant 469,4303 Main St,Philadelphia,WA,47070,25.568232,-96.57227,3.5,4214,False,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
08f054c8-b6cf-466e-bc33-54edc39ed3aa,Restaurant 470,818 Main St,Philadelphia,FL,95397,29.427785,-96.735791,1.5,1372,True,"Sushi, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
3cdf47e2-378b-49af-b4d8-e50d8cc6e15a,Restaurant 471,3553 Main St,Philadelphia,NY,99837,34.756817,-119.284025,5.0,3566,True,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
40593f4c-16b7-4359-9103-4b3f40c1714d,Restaurant 472,489 Main St,Philadelphia,AZ,53478,25.871385,-120.971358,2.0,2064,True,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
0ea0a782-67ec-4af6-919e-3cd79a0b6ae6,Restaurant 473,3829 Main St,Philadelphia,FL,63429,33.92475,-90.33805,4.0,2592,True,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c0689d68-05eb-4dd7-ad09-9a15432b44a0,Restaurant 474,2038 Main St,Philadelphia,WA,10773,39.752723,-90.990785,1.0,595,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
586df239-d6da-4b0b-b966-9f6d5a64f09f,Restaurant 475,1838 Main St,Philadelphia,FL,99899,31.931066,-120.242213,4.5,3125,False,"Pizza, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
f72451b0-7e50-43a4-a62e-845adcce8dd1,Restaurant 476,7865 Main St,Philadelphia,TX,79922,30.056912,-83.928535,5.0,2417,True,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
b685dea9-2822-4dc2-812a-68638e57f994,Restaurant 477,6213 Main St,Philadelphia,PA,82551,45.119639,-117.224437,1.0,42,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
40ee7684-f164-4174-b8d8-5820ae68833b,Restaurant 478,9070 Main St,Philadelphia,CA,49936,29.831216,-84.221323,3.5,1735,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
827fd9b3-55ca-43e2-9a06-d22b5ef3d001,Restaurant 479,2433 Main St,Philadelphia,TX,34116,30.078123,-79.08884,2.5,939,True,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
b0d9e6a3-fec2-4d19-b119-a681f182e368,Restaurant 480,991 Main St,Philadelphia,WA,70458,39.827514,-120.977049,1.5,2054,True,"Mexican, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
d741d745-a559-4edc-9467-78113c0d7a2a,Restaurant 481,9612 Main St,Philadelphia,AZ,53365,33.214182,-88.078744,2.5,820,False,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
ec7dadd1-ef65-44d3-a60c-b2d2664b97fb,Restaurant 482,1243 Main St,Philadelphia,NY,51652,36.174808,-106.940966,3.0,4786,True,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
71d95d5b-32f4-4064-85cc-cb16e68650c4,Restaurant 483,9387 Main St,Philadelphia,IL,51462,47.049155,-115.724827,3.5,2017,True,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
16409aa4-e312-4c5a-959e-8146e2477e04,Restaurant 484,4633 Main St,Philadelphia,IL,27603,40.630344,-106.764038,4.5,3792,False,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
d1fa02d2-4824-4881-b065-68ae0d50f9fc,Restaurant 485,5104 Main St,Philadelphia,AZ,82308,27.503151,-89.494662,1.5,2299,True,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
48a42d3b-cbd2-439a-b8d5-153559390b2a,Restaurant 486,3318 Main St,Philadelphia,FL,92132,26.758635,-120.853002,1.0,4155,True,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c7d59a05-df98-4708-8679-5da0f55744a0,Restaurant 487,9584 Main St,Philadelphia,OH,87337,29.893496,-122.983903,3.0,4453,False,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c74c784b-372e-43fe-b48f-dbf6b396f75b,Restaurant 488,6093 Main St,Philadelphia,OH,39269,45.503064,-92.571958,3.0,1097,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
3e3d6ca6-c6dd-4fc3-8f86-10d0bfabce1f,Restaurant 489,8462 Main St,Philadelphia,CA,62007,33.368908,-124.417457,2.5,1359,True,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
194a06ef-3e4f-4502-85b0-ae765533aad9,Restaurant 490,2708 Main St,Philadelphia,TX,84233,46.820372,-88.732268,2.0,3961,False,"Pizza, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
11a79323-5a9a-43e9-ad5f-e10f428ff6e2,Restaurant 491,3685 Main St,Philadelphia,AZ,40375,26.445807,-104.681065,1.0,1694,False,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c74979df-3ffe-403a-9a29-9a7ede41544a,Restaurant 492,7795 Main St,Philadelphia,AZ,16086,25.917808,-89.331139,1.5,4272,False,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
383f29c9-fe82-4f35-a3a8-6d95cb94b438,Restaurant 493,9580 Main St,Philadelphia,WA,84732,28.998546,-89.047858,3.5,4815,True,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
d5000245-8d11-403d-ac50-04ea164a658d,Restaurant 494,4221 Main St,Philadelphia,OH,39215,36.876551,-105.59061,3.5,3989,False,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c634f3b4-dea1-4b01-a044-19c2d780aad7,Restaurant 495,208 Main St,Philadelphia,WA,28214,35.11767,-112.350508,5.0,2301,True,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
040bdccd-a690-421b-b4e7-49b3fbec4d8d,Restaurant 496,3162 Main St,Philadelphia,TX,57477,38.846466,-80.067471,2.5,3397,False,"Sushi, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c454a0f5-981a-46e1-8ffb-2811b5cb93bd,Restaurant 497,7989 Main St,Philadelphia,AZ,72786,29.846191,-116.131456,4.0,184,True,"Pizza, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
f78ac04b-8828-44e5-9ab7-8612af2be2ed,Restaurant 498,2195 Main St,Philadelphia,CO,87640,28.70597,-90.375277,1.0,4689,True,"Pizza, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
5374ef1f-6d5a-42ed-b44e-369f47157dbc,Restaurant 499,2825 Main St,Philadelphia,FL,33597,36.882736,-102.699903,1.0,2323,True,"Mexican, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
a2db757f-3ed1-433e-ad54-514e3551a439,Restaurant 500,7459 Main St,Philadelphia,CO,71789,44.947955,-115.618827,4.0,4923,True,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
436d7edd-d768-4c3b-8986-4021af5abc6c,Restaurant 501,3079 Main St,Philadelphia,CO,96461,36.748513,-115.775306,3.5,3715,True,"Mexican, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
babc44ee-4e18-4eac-9192-6f9510d78a41,Restaurant 502,6296 Main St,Philadelphia,OH,27329,27.497113,-113.87083,5.0,3439,True,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
a00c77b0-25a9-4d88-ba62-17f18d8774a4,Restaurant 503,1677 Main St,Philadelphia,TX,72373,45.736989,-92.010241,5.0,4124,True,"Sushi, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
0d286e68-7e86-434f-b66a-37d964835249,Restaurant 504,8001 Main St,Philadelphia,TX,89098,37.403578,-124.933989,4.0,4277,False,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
25c8d599-a94a-4b55-a2b0-c599a74e63ae,Restaurant 505,811 Main St,Philadelphia,WA,66224,30.278184,-80.873489,4.0,2872,True,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
32ee6e67-67fa-48f6-91e7-5b752a0055e8,Restaurant 506,2293 Main St,Philadelphia,FL,72539,42.614754,-74.945305,1.5,2321,False,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
428b4410-f87b-4ed7-93e2-e4916e06be3f,Restaurant 507,3196 Main St,Philadelphia,PA,10932,38.293704,-118.519427,1.0,3073,True,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
2ba2ff21-347b-49bb-b990-6a12a95ec868,Restaurant 508,6798 Main St,Philadelphia,IL,23970,28.559907,-89.163324,3.0,2141,False,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c044e783-ff82-4f84-bbe0-c6f665bdf0ea,Restaurant 509,6090 Main St,Philadelphia,CO,46118,47.81137,-103.140022,2.5,3386,False,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
73155454-3f97-4cd6-8510-0bb3132d3393,Restaurant 510,6165 Main St,Philadelphia,WA,82733,36.126484,-70.632045,3.5,3262,True,"Sushi, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
4daaaf46-2989-43e6-a830-320e07f5761a,Restaurant 511,3864 Main St,Philadelphia,AZ,31206,27.306408,-97.041105,3.5,4511,True,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
7634650c-d7d5-4b95-8bf9-6214c323c454,Restaurant 512,6475 Main St,Philadelphia,PA,21939,43.934876,-99.058224,4.0,723,True,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
a2549609-6fce-4da8-a1f0-ab36a0bb418e,Restaurant 513,3733 Main St,Philadelphia,IL,20490,39.007664,-85.152791,4.0,4269,False,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
61ff00fa-12e9-4f41-9c3d-15ff16dc5266,Restaurant 514,1041 Main St,Philadelphia,TX,93924,36.370473,-124.410928,5.0,2343,True,"Pizza, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
ff3dbb94-2645-4dec-b2b4-07da65b8a7cc,Restaurant 515,9922 Main St,Philadelphia,WA,77608,41.064344,-91.164551,1.0,2947,True,"Pizza, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
3a0ddd08-6f6f-4b00-8407-83f57b8f9323,Restaurant 516,2679 Main St,Philadelphia,CA,46167,42.932476,-105.577979,4.0,3322,True,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
f58a448e-e697-4b10-bfee-d4fe4a6fd258,Restaurant 517,351 Main St,Philadelphia,CA,21818,37.640631,-85.062371,5.0,4776,False,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
5281eec6-5016-4df4-9c45-d4ec0e5a9831,Restaurant 518,4630 Main St,Philadelphia,NY,89477,47.150314,-99.988255,4.0,4710,True,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
667f0cbb-9689-43ca-a831-c12f60d7a0cd,Restaurant 519,2967 Main St,Philadelphia,OH,76353,27.448694,-121.018772,3.0,2786,True,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
910b41fd-a21e-4dd9-9665-7b6ff0c9c9eb,Restaurant 520,4322 Main St,Philadelphia,WA,85352,30.753254,-100.647725,4.0,4614,False,"Mexican, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
8cec4095-88e1-424b-986e-29528ff880bb,Restaurant 521,5665 Main St,Philadelphia,AZ,99337,35.59657,-92.724542,1.0,3949,True,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
a783a6b1-750c-4453-bd7e-b4e02f622d85,Restaurant 522,1206 Main St,Philadelphia,OH,93055,43.139088,-112.878972,2.5,2587,False,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c8cb2c71-17f7-4a0a-bc27-cee8bed2dc18,Restaurant 523,8562 Main St,Philadelphia,WA,11274,41.118827,-110.515767,3.0,762,False,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
a1adf48d-e0a0-4e19-90b8-607a4613fdc2,Restaurant 524,1345 Main St,Philadelphia,WA,33394,35.960775,-105.555414,3.0,1498,True,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
aa743637-010b-4033-9774-3e2e956bf8b5,Restaurant 525,3371 Main St,Philadelphia,NY,41726,45.073077,-113.627175,2.5,2046,False,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
51eee245-6a79-429d-94e7-0d0eec478a81,Restaurant 526,1847 Main St,Philadelphia,CA,20287,40.543679,-88.511676,1.0,4436,True,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c58511e2-7722-45db-a324-c70baad7b83b,Restaurant 527,6181 Main St,Philadelphia,CO,51342,36.323829,-70.805127,3.0,4021,True,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
2b217b5a-6a55-4642-8e31-b549f1b34ab3,Restaurant 528,4691 Main St,Philadelphia,OH,39110,42.253896,-117.946473,5.0,3467,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
b93abe7a-c511-4be1-b0a0-8cbd003696ba,Restaurant 529,633 Main St,Philadelphia,WA,55519,34.055489,-87.251374,2.0,3746,True,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
59e4c33d-eed6-458b-8eab-83eebb13bb2f,Restaurant 530,7637 Main St,Philadelphia,IL,11103,25.27186,-113.408619,1.5,2666,False,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
e3d227b5-2b27-4e8c-aaff-d99ca9887532,Restaurant 531,4354 Main St,Philadelphia,TX,81901,31.045528,-110.182547,3.5,2998,True,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
9d74c87a-f4fb-4b32-8f9e-a5cb3dca9742,Restaurant 532,7045 Main St,Philadelphia,NY,64931,41.11639,-104.52297,4.0,2291,False,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
53b6348f-0292-456a-8fd3-da701f51a034,Restaurant 533,9461 Main St,Philadelphia,TX,85483,40.778274,-80.219513,3.0,1932,False,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
992c70c2-77e2-43b7-ba41-6785277c860e,Restaurant 534,3312 Main St,Philadelphia,TX,29601,35.878702,-124.464174,4.0,4093,True,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
efae2109-2736-4117-b72d-d925773f5a10,Restaurant 535,8848 Main St,Philadelphia,IL,73782,31.900786,-94.082385,1.0,3264,True,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
ac2c53de-d616-4215-9a65-ff045f5b0904,Restaurant 536,1083 Main St,Philadelphia,NY,43330,35.960407,-90.357578,4.5,2742,False,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
72eed0c7-ee34-407a-b310-8a3ec47acf3d,Restaurant 537,6003 Main St,Philadelphia,WA,83071,46.432425,-110.825685,1.0,3374,True,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
85160969-a600-4bbb-931f-921e8f6ca546,Restaurant 538,3359 Main St,Philadelphia,CO,85483,39.946906,-95.385896,3.0,2910,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
314c0658-5e3a-4b84-afa1-b2b927e259d1,Restaurant 539,8087 Main St,Philadelphia,AZ,20277,33.764633,-109.241203,2.0,1373,False,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
00e9e57c-da41-423a-b064-22caded5e2fc,Restaurant 540,9465 Main St,Philadelphia,OH,19351,26.819574,-106.100598,3.5,2596,False,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
b077e614-615c-4f65-9544-df8383a653d0,Restaurant 541,6579 Main St,Philadelphia,FL,68313,42.962403,-73.367659,5.0,3689,False,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
037471d3-f709-4a65-8a32-25594bba08fa,Restaurant 542,3112 Main St,Philadelphia,PA,26389,41.738766,-88.58876,1.5,1726,True,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
3dbe0e36-c08b-4b22-8d4e-5ff6b3b36651,Restaurant 543,1787 Main St,Philadelphia,CA,18361,46.546254,-98.974781,1.0,216,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
b5eebd4c-570a-4fbe-9da5-dc1304086d5b,Restaurant 544,1463 Main St,Philadelphia,CA,44400,39.21635,-120.36288,4.0,2535,True,"Mexican, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
93fe5418-bb48-4c0c-ba73-72cc58ebb31b,Restaurant 545,4755 Main St,Philadelphia,AZ,92114,27.907469,-96.029171,2.0,235,True,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
00cf1342-ec8f-4b94-bf38-a1f490f7b5ef,Restaurant 546,5428 Main St,Philadelphia,AZ,71235,47.424576,-95.267871,3.0,4494,False,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c81b7b7a-10c6-4d0c-9c9e-5f4ede59bc02,Restaurant 547,8935 Main St,Philadelphia,TX,87441,38.744437,-90.292386,4.0,4289,False,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
8391ecc5-953e-4fab-9b0a-135e519aae87,Restaurant 548,7991 Main St,Philadelphia,WA,39770,43.508279,-100.697683,3.5,3377,False,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
68085f50-e3a5-4dfa-9696-26af31e08000,Restaurant 549,5073 Main St,Philadelphia,PA,10012,37.036274,-83.29386,2.0,2818,False,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
1192a2f7-1d33-43dd-9ab4-ba2ae4684056,Restaurant 550,8867 Main St,Philadelphia,PA,74478,46.780023,-98.761311,1.0,3527,False,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
bd145874-df9e-4a43-9477-15491c699058,Restaurant 551,3888 Main St,Philadelphia,PA,81855,33.593809,-102.354527,5.0,3581,False,"Mexican, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
e3537d84-3f03-46f6-98a6-09a5a4049c74,Restaurant 552,2775 Main St,Philadelphia,OH,59592,30.073626,-120.643465,2.5,4233,False,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
7eb2e875-6d50-4434-9df4-987192764d00,Restaurant 553,8815 Main St,Philadelphia,FL,64120,29.324014,-121.234483,2.0,2373,True,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
f1a51841-7cc3-4c64-9822-d0a766056c84,Restaurant 554,7518 Main St,Philadelphia,FL,91625,36.315908,-107.364595,2.0,407,True,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
2644c083-b44d-4ffe-880c-2227ef7fe5b6,Restaurant 555,1775 Main St,Philadelphia,FL,45283,27.875902,-100.887085,1.0,1908,True,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
e809694a-afdd-4625-bbb0-7d039c70b94f,Restaurant 556,341 Main St,Philadelphia,AZ,38467,32.863996,-107.863282,4.5,3043,False,"Pizza, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
81539a67-c688-4ceb-bc5a-303610fb7e3f,Restaurant 557,5510 Main St,Philadelphia,CA,29148,26.288882,-82.33909,1.5,4450,False,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
e9cb2905-59e5-4660-9512-43a69067ad5c,Restaurant 558,3248 Main St,Philadelphia,FL,60014,44.049797,-118.292114,2.5,3153,False,"Mexican, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
e4b65d83-bb6a-4122-91e8-1c2f114187ca,Restaurant 559,649 Main St,Philadelphia,NY,70402,41.912424,-119.832183,2.5,3874,False,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
cdf85c01-8053-4dcc-b32e-b44e41a7edcd,Restaurant 560,5393 Main St,Philadelphia,TX,92465,41.749453,-84.040148,5.0,4268,True,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
b99421b7-97ac-453a-9202-d5a6b958bc06,Restaurant 561,7984 Main St,Philadelphia,FL,36047,33.289813,-122.135187,2.5,926,True,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
609fc121-e659-4979-ab19-a71fe76dd297,Restaurant 562,5416 Main St,Philadelphia,PA,31936,43.270979,-92.841673,4.0,1992,True,"Pizza, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
129c612f-cded-4c63-aa5a-6d93ab8748a0,Restaurant 563,9620 Main St,Philadelphia,AZ,88146,28.564815,-82.606165,2.5,1292,False,"Sushi, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
27b71fd9-28bd-4ceb-ab2b-ec60c3add1e0,Restaurant 564,5644 Main St,Philadelphia,PA,17834,33.176907,-116.534486,5.0,880,True,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
612c34b0-b141-44a5-9136-88b99f4cd6cc,Restaurant 565,3912 Main St,Philadelphia,IL,83184,43.136922,-83.381636,4.5,1581,True,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
a4ba4a77-e6db-43b2-9aec-9732d40baef5,Restaurant 566,5968 Main St,Philadelphia,TX,42859,45.66925,-98.308383,4.5,4580,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
e28aee60-dc9f-4096-b135-c64361050bd8,Restaurant 567,8129 Main St,Philadelphia,NY,84278,29.292415,-105.878443,4.5,2256,True,"Sushi, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
9ac04fa9-d769-4217-9dc1-ffffda70ad1d,Restaurant 568,8802 Main St,Philadelphia,TX,68901,31.800471,-110.51579,3.5,3720,True,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
645e65a9-0b2e-449e-b8b3-3c362871f715,Restaurant 569,6310 Main St,Philadelphia,TX,12453,39.253896,-104.975864,2.5,2628,True,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c7dae061-4e20-4b09-8a64-bbdef93429bb,Restaurant 570,6448 Main St,Philadelphia,NY,78690,40.714156,-82.884625,2.0,2320,False,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
647b17fc-02cf-4b70-a27f-4272309468ff,Restaurant 571,5376 Main St,Philadelphia,CA,22616,37.033612,-121.332609,2.0,1464,True,"Mexican, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
d636c448-8fb6-4a81-981e-e2cd0da74117,Restaurant 572,1853 Main St,Philadelphia,AZ,35115,27.271332,-93.59433,4.0,4014,False,"Pizza, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
3b2809a6-93e2-409e-b4cd-65df73ed4b5b,Restaurant 573,6102 Main St,Philadelphia,NY,89423,41.510439,-124.280264,2.5,4026,True,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
12ff7c81-fe8d-43d2-ade5-cacbf0af4d8f,Restaurant 574,1094 Main St,Philadelphia,IL,83140,42.099981,-76.026316,3.5,478,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
0e3b3c15-b778-4b64-9d75-b974893edb3b,Restaurant 575,766 Main St,Philadelphia,CA,49833,26.792514,-113.125497,5.0,796,True,"Mexican, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
073c5684-a296-4808-baf0-203d9ab78e38,Restaurant 576,8810 Main St,Philadelphia,OH,34832,29.441747,-88.871792,2.0,4575,False,"Sushi, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
3a446fdf-2621-4812-9dfc-c9738f3793fb,Restaurant 577,9546 Main St,Philadelphia,IL,98407,35.550574,-88.41167,1.5,1367,True,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
4b6ff088-0d1b-42b7-9955-1b9401cc3717,Restaurant 578,6679 Main St,Philadelphia,WA,54238,40.123233,-95.635474,4.5,2887,False,"American (New), Restaurants, Food",2024-01-01 00:00:00,2024-01-01
760f6890-2044-41b9-b947-962c881cb90f,Restaurant 579,5419 Main St,Philadelphia,IL,64046,42.57624,-101.317656,3.5,4985,True,"Seafood, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
ace9f434-cac5-4812-bfd9-871c0b363a0b,Restaurant 580,9039 Main St,Philadelphia,NY,59160,42.611289,-74.061919,3.0,2950,False,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
896b56fd-45a0-49ae-af65-81437507d74e,Restaurant 581,6605 Main St,Philadelphia,PA,14543,47.607999,-92.233045,5.0,1107,False,"Pizza, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
eb40b553-2333-4d38-96af-9021bfacbad7,Restaurant 582,5020 Main St,Philadelphia,NY,38157,44.68157,-123.806425,3.0,4536,True,"Sushi, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
89448ab9-6c2e-4220-87ec-74be30da6836,Restaurant 583,718 Main St,Philadelphia,AZ,56616,28.590463,-110.42565,2.5,1909,False,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
8c589070-c353-4ce4-ae49-3c86be0b368a,Restaurant 584,1605 Main St,Philadelphia,CO,62402,38.088494,-113.04095,1.5,2660,False,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
51284762-7ea6-453e-bb06-ff60f6121e54,Restaurant 585,8099 Main St,Philadelphia,CO,22499,38.690318,-108.478371,4.0,643,True,"Chinese, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
c0b392a4-36ba-4891-af63-1be5a87005bc,Restaurant 586,5800 Main St,Philadelphia,OH,64594,46.39566,-118.370271,2.5,4935,True,"Burgers, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
b82f826d-671d-4b56-b408-334f48d5a906,Restaurant 587,986 Main St,Philadelphia,FL,78731,25.947192,-95.303865,2.0,2678,True,"Thai, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
fc84acc2-7d51-43b6-9a34-320ae65bd4b4,Restaurant 588,927 Main St,Philadelphia,OH,68407,42.315325,-93.360983,1.5,1820,False,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
acc1c875-ed80-456b-ae6a-72ea004e1185,Restaurant 589,6560 Main St,Philadelphia,TX,27326,32.731868,-98.827994,1.0,4491,False,"Italian, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
2e7f6d94-8f6b-44c8-a0aa-1154fe70bc9c,Restaurant 590,1493 Main St,Philadelphia,OH,75774,34.993296,-86.617122,2.0,3940,True,"Coffee & Tea, Restaurants, Food",2024-01-01 00:00:00,2024-01-01
